[4/20/23 05:51AM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 05:52AM] PROGRESSION_ZONES|3037,10280,0|Said: Hi	
[4/20/23 05:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:38AM] DEFAULT|2220,3759,0|Said: Wtfkk	
[4/20/23 09:38AM] DEFAULT|2220,3759,0|Said: ;_;;	
[4/20/23 09:38AM] DEFAULT|2220,3759,0|Said: Tyy:d	
[4/20/23 09:39AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:39AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:39AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:39AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:40AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:40AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:40AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:40AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:41AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:41AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:41AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:42AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:42AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:42AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:42AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:43AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:43AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:43AM] (CC) Help. Said: How much cost solar staff?	
[4/20/23 09:43AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:43AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:43AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:43AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:43AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:44AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:44AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:44AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:44AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:44AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:44AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:45AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:45AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:45AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:45AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:46AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:46AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:46AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:47AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:47AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:47AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:47AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:47AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:47AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:48AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:48AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:48AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:49AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:49AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:49AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:49AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:49AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 09:49AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:49AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:49AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:50AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:50AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:50AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:50AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:50AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:50AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:51AM] Picked up gr.Item Coin, amount: 22000	
[4/20/23 09:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 09:51AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:51AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:51AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:51AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:52AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:52AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:52AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:52AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:52AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:52AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:52AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:53AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:53AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 09:53AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:53AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:53AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:53AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:53AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:53AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:54AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:54AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:54AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:54AM] ZONES4|1642,5598,24|Said: ;;maxhit	
[4/20/23 09:54AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:54AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:54AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:54AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:55AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:55AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:55AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:55AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:55AM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 09:56AM] Player dropping item: Vial, amount: 1	
[4/20/23 09:56AM] Player dropping item: Vial, amount: 1	
[4/20/23 09:56AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:56AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:57AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:57AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:57AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:57AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:57AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:57AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:58AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:58AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:58AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:58AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:58AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:58AM] Picked up gr.Item Lava bones, amount: 3	
[4/20/23 09:58AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:59AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:59AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:59AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 09:59AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:00AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:00AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:00AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:00AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:00AM] Picked up gr.Item Lava bones, amount: 3	
[4/20/23 10:00AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:01AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:01AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:01AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:01AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:01AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:01AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:02AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:02AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:02AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:02AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:03AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:03AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:03AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:03AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:03AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:03AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 10:03AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:04AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:04AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:04AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:04AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:04AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:05AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:05AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:05AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:05AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:06AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:06AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:06AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:06AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 10:06AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:06AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:07AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:07AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:07AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:07AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:07AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:08AM] Picked up gr.Item Coin, amount: 26000	
[4/20/23 10:08AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:08AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:08AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:09AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:09AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:09AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 10:09AM] Picked up gr.Item Coin, amount: 13000	
[4/20/23 10:10AM] Picked up gr.Item Coin, amount: 8000	
[4/20/23 10:10AM] Picked up gr.Item Coin, amount: 8000	
[4/20/23 10:10AM] Picked up gr.Item Coin, amount: 4000	
[4/20/23 10:10AM] Picked up gr.Item Coin, amount: 4000	
[4/20/23 10:10AM] Picked up gr.Item Coin, amount: 4000	
[4/20/23 10:11AM] Picked up gr.Item Inferno tokhaar-kal, amount: 1	
[4/20/23 10:13AM] Picked up gr.Item Coin, amount: 28000	
[4/20/23 10:13AM] Picked up gr.Item Coin, amount: 20000	
[4/20/23 10:13AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:14AM] Picked up gr.Item Coin, amount: 28000	
[4/20/23 10:15AM] Picked up gr.Item Coin, amount: 24000	
[4/20/23 10:16AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:16AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:16AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:16AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:16AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:16AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:18AM] Picked up gr.Item Coin, amount: 60000	
[4/20/23 10:18AM] Picked up gr.Item Coin, amount: 24000	
[4/20/23 10:19AM] Picked up gr.Item Coin, amount: 24000	
[4/20/23 10:19AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:19AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:19AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:19AM] Picked up gr.Item Coin, amount: 24000	
[4/20/23 10:20AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:20AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:20AM] Picked up gr.Item Coin, amount: 24000	
[4/20/23 10:20AM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 10:21AM] Picked up gr.Item Coin, amount: 1700622	
[4/20/23 10:22AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:22AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:24AM] Picked up gr.Item Lava bones, amount: 4	
[4/20/23 10:24AM] Picked up gr.Item Coin, amount: 48000	
[4/20/23 10:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:24AM] Picked up gr.Item Coin, amount: 48000	
[4/20/23 10:24AM] Player dropping item: Vial, amount: 1	
[4/20/23 10:24AM] Player dropping item: Vial, amount: 1	
[4/20/23 10:32AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:32AM] (CC) Help. Said: Pls 1bow	
[4/20/23 10:32AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:34AM] Picked up gr.Item Coin, amount: 36000	
[4/20/23 10:34AM] Picked up gr.Item Coin, amount: 60000	
[4/20/23 10:34AM] (CC) Help. Said: Where i buy meat and super restore?	
[4/20/23 10:34AM] (CC) Help. Said: Ty	
[4/20/23 10:39AM] Picked up gr.Item Coin, amount: 16000	
[4/20/23 10:39AM] Picked up gr.Item Coin, amount: 16000	
[4/20/23 10:39AM] Picked up gr.Item Coin, amount: 8000	
[4/20/23 10:39AM] Picked up gr.Item Coin, amount: 16000	
[4/20/23 10:40AM] Picked up gr.Item Coin, amount: 32000	
[4/20/23 10:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:40AM] Picked up gr.Item Coin, amount: 24000	
[4/20/23 10:40AM] Picked up gr.Item Coin, amount: 8000	
[4/20/23 10:41AM] Picked up gr.Item Coin, amount: 16000	
[4/20/23 10:41AM] Picked up gr.Item Coin, amount: 16000	
[4/20/23 10:41AM] Picked up gr.Item Coin, amount: 16000	
[4/20/23 10:41AM] Picked up gr.Item Coin, amount: 8000	
[4/20/23 10:44AM] (CC) Help. Said: How much executive bow?	
[4/20/23 10:45AM] (CC) Help. Said: Mm	
[4/20/23 10:45AM] Picked up gr.Item Coin, amount: 32000	
[4/20/23 10:45AM] Picked up gr.Item Coin, amount: 32000	
[4/20/23 10:45AM] Picked up gr.Item Coin, amount: 24000	
[4/20/23 10:47AM] Picked up gr.Item Coin, amount: 6000	
[4/20/23 10:47AM] Picked up gr.Item Coin, amount: 6000	
[4/20/23 10:47AM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 10:47AM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 10:49AM] Picked up gr.Item Coin, amount: 48000	
[4/20/23 10:52AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 10:52AM] Picked up gr.Item Coin, amount: 24000	
[4/20/23 10:52AM] Picked up gr.Item Coin, amount: 42000	
[4/20/23 10:53AM] Player dropping item: Clean Larith, amount: 1	
[4/20/23 10:53AM] Player dropping item: Clean Tarragon, amount: 1	
[4/20/23 10:57AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:57AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 10:59AM] Picked up gr.Item Sinful Boots, amount: 1	
[4/20/23 10:59AM] Picked up gr.Item Coin, amount: 27000	
[4/20/23 11:01AM] Picked up gr.Item Coin, amount: 45000	
[4/20/23 11:01AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:02AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:03AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:03AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 11:03AM] Picked up gr.Item Coin, amount: 27000	
[4/20/23 11:04AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:04AM] Picked up gr.Item Coin, amount: 27000	
[4/20/23 11:04AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:04AM] Picked up gr.Item Coin, amount: 27000	
[4/20/23 11:05AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:05AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:05AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:06AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:06AM] Picked up gr.Item Coin, amount: 27000	
[4/20/23 11:06AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:07AM] Picked up gr.Item Coin, amount: 27000	
[4/20/23 11:07AM] Picked up gr.Item Coin, amount: 36000	
[4/20/23 11:07AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 11:08AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:08AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:08AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:10AM] TRAININZONEMULTI|2532,2531,12|Said: :d	
[4/20/23 11:10AM] TRAININZONEMULTI|2527,2526,12|Said: Rho	
[4/20/23 11:10AM] TRAININZONEMULTI|2527,2526,12|Said: What bow u use	
[4/20/23 11:10AM] TRAININZONEMULTI|2527,2526,12|Said: How much cost	
[4/20/23 11:11AM] TRAININZONEMULTI|2527,2526,12|Said: Good	
[4/20/23 11:11AM] TRAININZONEMULTI|2527,2526,12|Said: Bro	
[4/20/23 11:11AM] TRAININZONEMULTI|2527,2526,12|Said: :d	
[4/20/23 11:11AM] TRAININZONEMULTI|2527,2526,12|Said: I need 1 bow xd	
[4/20/23 11:11AM] TRAININZONEMULTI|2527,2524,12|Said: I asked you to see if it was enough for me	
[4/20/23 11:11AM] Picked up gr.Item Coin, amount: 4000	
[4/20/23 11:11AM] Picked up gr.Item Coin, amount: 4000	
[4/20/23 11:11AM] (CC) Help. Said: How much godly bow	
[4/20/23 11:12AM] (CC) Help. Said: Ye	
[4/20/23 11:12AM] (CC) Help. Said: 20k stats	
[4/20/23 11:12AM] (CC) Help. Said: Oh	
[4/20/23 11:12AM] (CC) Help. Said: :c sad	
[4/20/23 11:12AM] Picked up gr.Item Coin, amount: 20000	
[4/20/23 11:12AM] (CC) Help. Said: I am poor	
[4/20/23 11:13AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 11:13AM] Picked up gr.Item Coin, amount: 4000	
[4/20/23 11:13AM] Picked up gr.Item Coin, amount: 4000	
[4/20/23 11:13AM] Picked up gr.Item Coin, amount: 4000	
[4/20/23 11:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 11:13AM] Picked up gr.Item Coin, amount: 8000	
[4/20/23 11:13AM] (CC) Help. Said: Ye	
[4/20/23 11:14AM] Receiving item from trade with Onlyfans Id: 21018, amount: 1	
[4/20/23 11:14AM] DEFAULT|2221,3759,0|Said: Ty:d	
[4/20/23 11:14AM] DEFAULT|2221,3759,0|Said: :dd	
[4/20/23 11:15AM] (CC) Help. Said: What names bow 100k+ stats?	
[4/20/23 11:15AM] (CC) Help. Said: What is comand	
[4/20/23 11:15AM] Picked up gr.Item Coin, amount: 16000	
[4/20/23 11:15AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 11:16AM] Picked up gr.Item Coin, amount: 4000	
[4/20/23 11:16AM] Picked up gr.Item Coin, amount: 8000	
[4/20/23 11:16AM] Picked up gr.Item Coin, amount: 8000	
[4/20/23 11:17AM] Picked up gr.Item Coin, amount: 8000	
[4/20/23 11:17AM] Picked up gr.Item Coin, amount: 4000	
[4/20/23 11:17AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 11:17AM] Picked up gr.Item Coin, amount: 4000	
[4/20/23 11:23AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:23AM] Picked up gr.Item Coin, amount: 15000	
[4/20/23 11:23AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:23AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 11:23AM] Picked up gr.Item Lava bones, amount: 4	
[4/20/23 11:23AM] Picked up gr.Item Coin, amount: 6000	
[4/20/23 11:23AM] Picked up gr.Item Coin, amount: 3000	
[4/20/23 11:25AM] Picked up gr.Item Coin, amount: 45000	
[4/20/23 11:26AM] Picked up gr.Item Coin, amount: 54000	
[4/20/23 11:26AM] Picked up gr.Item Coin, amount: 27000	
[4/20/23 11:26AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:27AM] Picked up gr.Item Coin, amount: 36000	
[4/20/23 11:27AM] Picked up gr.Item Coin, amount: 45000	
[4/20/23 11:27AM] Picked up gr.Item Coin, amount: 36000	
[4/20/23 11:27AM] Picked up gr.Item Lava bones, amount: 4	
[4/20/23 11:28AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:28AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:28AM] Picked up gr.Item Coin, amount: 36000	
[4/20/23 11:28AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:28AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:29AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:29AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:29AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:29AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:31AM] Picked up gr.Item Coin, amount: 27000	
[4/20/23 11:32AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:32AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:34AM] (CC) Help. Said: What is better than executive bow?	
[4/20/23 11:34AM] (CC) Help. Said: How much cost demon bow	
[4/20/23 11:35AM] (CC) Help. Said: What atk stats	
[4/20/23 11:35AM] (CC) Help. Said: Wtfk	
[4/20/23 11:35AM] (CC) Help. Said: Very good	
[4/20/23 11:35AM] (CC) Help. Said: Atk 500k+ no exist?	
[4/20/23 11:35AM] (CC) Help. Said: In bow	
[4/20/23 11:35AM] (CC) Help. Said: How i farm 2m gold fast	
[4/20/23 11:36AM] (CC) Help. Said: Onlyfans found' xd	
[4/20/23 11:36AM] (CC) Help. Said: ?	
[4/20/23 11:36AM] ZONES1|2965,9487,12|Said: Xd	
[4/20/23 11:36AM] Picked up gr.Item Coin, amount: 21000	
[4/20/23 11:36AM] (CC) Help. Said: Xd	
[4/20/23 11:36AM] (CC) Help. Said: Ty:d	
[4/20/23 11:36AM] Picked up gr.Item Coin, amount: 7000	
[4/20/23 11:37AM] Picked up gr.Item Coin, amount: 14000	
[4/20/23 11:37AM] (CC) Help. Said: Hard task is very good?	
[4/20/23 11:37AM] (CC) Help. Said: In money	
[4/20/23 11:41AM] Picked up gr.Item Coin, amount: 54000	
[4/20/23 11:41AM] Picked up gr.Item Coin, amount: 36000	
[4/20/23 11:41AM] Picked up gr.Item Coin, amount: 36000	
[4/20/23 11:42AM] Picked up gr.Item Coin, amount: 36000	
[4/20/23 11:42AM] Picked up gr.Item Coin, amount: 27000	
[4/20/23 11:42AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:42AM] (CC) Help. Said: Solar set is good?	
[4/20/23 11:43AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:43AM] (CC) Help. Said: Mm	
[4/20/23 11:43AM] (CC) Help. Said: I used revenant i humilde	
[4/20/23 11:43AM] (CC) Help. Said: Xd	
[4/20/23 11:44AM] (CC) Help. Said: I feel millionarie with revenant set	
[4/20/23 11:44AM] (CC) Help. Said: Xd	
[4/20/23 11:44AM] Picked up gr.Item Coin, amount: 36000	
[4/20/23 11:44AM] Picked up gr.Item Coin, amount: 27000	
[4/20/23 11:44AM] Picked up gr.Item Coin, amount: 27000	
[4/20/23 11:45AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:45AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:45AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:46AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:46AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:46AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:46AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 11:46AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:47AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:47AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:47AM] Picked up gr.Item Coin, amount: 9000	
[4/20/23 11:47AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:47AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:47AM] Picked up gr.Item Coin, amount: 18000	
[4/20/23 11:49AM] Picked up gr.Item Nagi Helm, amount: 1	
[4/20/23 11:50AM] Picked up gr.Item Coin, amount: 10000	
[4/20/23 11:50AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 11:50AM] Picked up gr.Item Coin, amount: 15000	
[4/20/23 11:50AM] Picked up gr.Item Coin, amount: 15000	
[4/20/23 11:51AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 11:52AM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 11:52AM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 11:52AM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 11:53AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 12:01PM] Picked up gr.Item Coin, amount: 8000	
[4/20/23 12:01PM] Picked up gr.Item Coin, amount: 24000	
[4/20/23 12:04PM] (CC) Help. Said: Gz lili staff	
[4/20/23 12:09PM] Picked up gr.Item Coin, amount: 11000	
