[4/15/23 06:45AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/15/23 07:09AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/15/23 07:11AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:31AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:32AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:34AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:34AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:35AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:35AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:35AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:35AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:36AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:37AM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 11:37AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:37AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:37AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:37AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:38AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:38AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:39AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:39AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:39AM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 11:39AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:40AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:40AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:40AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:41AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:41AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:41AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:41AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:41AM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 11:42AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:42AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:43AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:43AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:43AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:43AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:43AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:44AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:44AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:44AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:44AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:45AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:45AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:45AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:45AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:45AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:46AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:46AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:47AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:47AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:48AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:48AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:48AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:48AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:49AM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 11:49AM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 11:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:51AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:51AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:51AM] Picked up gr.Item Zinq legs, amount: 1	
[4/17/23 11:52AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:52AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:52AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:53AM] Picked up gr.Item Lava bones, amount: 100	
[4/17/23 11:53AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/17/23 11:53AM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 11:53AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:54AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:54AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:56AM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 11:57AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:57AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:58AM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 11:58AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:58AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:59AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:59AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:59AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:59AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:59AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 11:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:00PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 12:00PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:01PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 12:01PM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 12:01PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:02PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:03PM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 12:05PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:05PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:06PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:06PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:07PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 12:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:07PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:08PM] Picked up gr.Item Zinq body, amount: 1	
[4/17/23 12:08PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:08PM] Picked up gr.Item Zinq shield, amount: 1	
[4/17/23 12:09PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:09PM] Picked up gr.Item Lava bones, amount: 50	
[4/17/23 12:10PM] Picked up gr.Item Lava bones, amount: 100	
[4/17/23 12:10PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/17/23 12:10PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 12:10PM] Picked up gr.Item Lava bones, amount: 100	
[4/17/23 12:10PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/17/23 12:10PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 12:11PM] Picked up gr.Item Lava bones, amount: 200	
[4/17/23 12:11PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/17/23 12:11PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 12:11PM] Picked up gr.Item Coin, amount: 2024696	
[4/17/23 12:11PM] Picked up gr.Item Lava bones, amount: 40	
[4/17/23 12:12PM] Picked up gr.Item Coin, amount: 4465700	
[4/17/23 12:12PM] Picked up gr.Item Lava bones, amount: 80	
[4/17/23 12:12PM] Picked up gr.Item Lava bones, amount: 40	
[4/17/23 12:14PM] Picked up gr.Item Lava bones, amount: 300	
[4/17/23 12:14PM] Picked up gr.Item $1 Scroll, amount: 2	
[4/17/23 12:14PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 12:14PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 12:16PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/17/23 12:16PM] Picked up gr.Item Vote scroll, amount: 6	
[4/17/23 12:17PM] Picked up gr.Item $1 Scroll, amount: 10	
[4/17/23 12:17PM] Picked up gr.Item Vote scroll, amount: 6	
[4/17/23 12:17PM] Picked up gr.Item $1 Scroll, amount: 10	
[4/17/23 12:17PM] Picked up gr.Item Vote scroll, amount: 3	
[4/17/23 12:17PM] Picked up gr.Item Lava bones, amount: 50	
[4/17/23 12:17PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/17/23 12:17PM] Picked up gr.Item Vote scroll, amount: 3	
[4/17/23 12:17PM] Picked up gr.Item $1 Scroll, amount: 10	
[4/17/23 12:17PM] Picked up gr.Item Vote scroll, amount: 6	
[4/17/23 12:17PM] Picked up gr.Item $1 Scroll, amount: 10	
[4/17/23 12:17PM] Picked up gr.Item Vote scroll, amount: 6	
[4/17/23 12:17PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/17/23 12:17PM] Picked up gr.Item Vote scroll, amount: 3	
[4/17/23 12:18PM] Picked up gr.Item Marksman prayer scroll, amount: 1	
[4/17/23 12:18PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/17/23 12:18PM] Picked up gr.Item Vote scroll, amount: 3	
[4/17/23 12:19PM] Picked up gr.Item Lava bones, amount: 600	
[4/17/23 12:19PM] Picked up gr.Item $1 Scroll, amount: 2	
[4/17/23 12:20PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 12:24PM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/17/23 12:24PM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/17/23 12:28PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:28PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:28PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:28PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:28PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:28PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:29PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:29PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:29PM] GLOBAL_BOSS|2139,5018,0|Said: ""meruem	
[4/17/23 12:31PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:31PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:31PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:31PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:32PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:32PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:32PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:32PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:32PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:32PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:33PM] Picked up gr.Item Lava bones, amount: 50	
[4/17/23 12:33PM] Picked up gr.Item Coin, amount: 3881458	
[4/17/23 12:33PM] Picked up gr.Item Lava bones, amount: 80	
[4/17/23 12:34PM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 12:34PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:35PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:35PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:35PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:35PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:35PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:35PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:36PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:36PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:38PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:38PM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 12:38PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:38PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:39PM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 12:39PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:39PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:40PM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 12:40PM] Picked up gr.Item PvM Casket, amount: 5	
[4/17/23 12:40PM] Picked up gr.Item $1 Scroll, amount: 10	
[4/17/23 12:40PM] Picked up gr.Item Vote scroll, amount: 6	
[4/17/23 12:40PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 12:42PM] Picked up gr.Item Vote scroll, amount: 3	
[4/17/23 12:44PM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 12:44PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:44PM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 12:45PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:45PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:45PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:45PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:45PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:45PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:46PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:46PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:46PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:46PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:46PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:46PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:47PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:47PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:47PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:47PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:47PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:47PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:47PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:48PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 12:48PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:48PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:48PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:48PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:48PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:49PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:49PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:49PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:49PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 12:49PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:51PM] Picked up gr.Item Lava bones, amount: 6	
[4/17/23 12:51PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:51PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:51PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:51PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:51PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:52PM] Picked up gr.Item Zinq legs, amount: 1	
[4/17/23 12:52PM] Picked up gr.Item Zinq legs, amount: 1	
[4/17/23 12:52PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:53PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:53PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:53PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:53PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:53PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:53PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:53PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:54PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:54PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:54PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:54PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 12:55PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:55PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:57PM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 12:57PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 12:57PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:57PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:57PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:57PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:57PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:57PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:58PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:58PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:58PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:58PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:58PM] Picked up gr.Item Zinq legs, amount: 1	
[4/17/23 12:58PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:58PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:59PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 12:59PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:59PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:59PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 12:59PM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 12:59PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:59PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:00PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:00PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:00PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:00PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:00PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:00PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:01PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:01PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:01PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:01PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:01PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:02PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:02PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:02PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:03PM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 01:04PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 01:04PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:04PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:04PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:04PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:04PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:05PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:05PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:05PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:05PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:05PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:06PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:06PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:06PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:06PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:07PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:07PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:07PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:07PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:08PM] Picked up gr.Item Coin, amount: 6000	
[4/17/23 01:08PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 01:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:08PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:08PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:13PM] Receiving item from trade with Redx12 Id: 23146, amount: 1	
[4/17/23 01:14PM] Picked up gr.Item Lava bones, amount: 7	
[4/17/23 01:14PM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 01:15PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 01:15PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:16PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:16PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:16PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:16PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:17PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:17PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:17PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:17PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:18PM] Picked up gr.Item Coin, amount: 2000	
