[4/15/23 09:54PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/15/23 09:55PM] (CC) Help. Said: What is the xp rate for veteran mode?	
[4/15/23 09:55PM] (CC) Help. Said: Ironman it is	
[4/15/23 09:56PM] Picked up gr.Item Coin, amount: 100	
[4/21/23 02:00PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/21/23 02:06PM] (CC) Help. Said: Oooooh baby	
[4/21/23 02:06PM] Has just redeemed a $10 Bond successfully!	
[4/21/23 02:06PM] Has just redeemed a $10 Bond successfully!	
[4/21/23 02:07PM] Has just redeemed a $10 Bond successfully!	
[4/21/23 02:07PM] Has just redeemed a $10 Bond successfully!	
[4/21/23 02:07PM] Has just redeemed a $10 Bond successfully!	
[4/21/23 02:07PM] Has just redeemed a $10 Bond successfully!	
[4/21/23 02:07PM] Has just redeemed a $10 Bond successfully!	
[4/21/23 02:07PM] Has just redeemed a $10 Bond successfully!	
[4/21/23 02:34PM] GLOBAL_BOSS|2139,5018,12|Said: Golden	
[4/21/23 02:34PM] GLOBAL_BOSS|2139,5018,12|Said: Meruem	
[4/21/23 02:34PM] GLOBAL_BOSS|2139,5018,12|Said: Didnt notice him up	
[4/21/23 02:35PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 02:35PM] GLOBAL_BOSS|2139,5018,0|Said: Ty ty	
[4/21/23 02:35PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 03:07PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 03:09PM] (CC) Help. Said: Man i just cant get drop rate items	
[4/21/23 04:03PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/21/23 06:41PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/21/23 06:42PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/21/23 07:26PM] Shrazdek received x1 Rogue Gloves from Sasuke!	
[4/21/23 07:42PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 07:44PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 07:48PM] Has just redeemed a $25 Bond successfully!	
[4/21/23 07:49PM] (CC) Help. Said: What is most worth buying in the dono shop?	
[4/21/23 07:49PM] (CC) Help. Said: Does dr scroll just work in inven?	
[4/21/23 07:49PM] (CC) Help. Said: Like the tickets?	
[4/21/23 07:58PM] (CC) Help. Said: Oh crap	
[4/21/23 07:58PM] (CC) Help. Said: Wtf	
[4/21/23 07:58PM] (CC) Help. Said: Give me a number 1-20	
[4/21/23 07:58PM] (CC) Help. Said: Lets go	
[4/21/23 07:58PM] (CC) Help. Said: 7 it is :d	
[4/21/23 07:59PM] (CC) Help. Said: $25 bond	
[4/21/23 07:59PM] (CC) Help. Said: Only one spot has owners cape	
[4/21/23 07:59PM] (CC) Help. Said: Dang	
[4/21/23 07:59PM] Has just redeemed a $25 Bond successfully!	
[4/21/23 08:03PM] GLOBAL_BOSS|2139,5018,8|Said: Got my drop rate up to 300%	
[4/21/23 08:03PM] GLOBAL_BOSS|2139,5018,8|Said: Hype	
[4/21/23 08:04PM] GLOBAL_BOSS|2139,5018,8|Said: Bones	
[4/21/23 08:04PM] GLOBAL_BOSS|2139,5018,8|Said: Hype	
[4/21/23 08:30PM] Shrazdek received x1 Antique Body from Avalon!	
[4/21/23 08:35PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 08:36PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 08:40PM] Shrazdek received x1 Antique Body from Avalon!	
[4/21/23 08:41PM] Shrazdek received x1 Antique Body from Avalon!	
[4/21/23 08:48PM] Shrazdek received x1 Antique Body from Avalon!	
[4/21/23 08:48PM] Shrazdek received x1 Antique Helm from Avalon!	
[4/21/23 08:52PM] (CC) Help. Said: Ahhhh	
[4/21/23 08:52PM] (CC) Help. Said: I hate this collection log grind	
[4/21/23 08:53PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 08:53PM] Player dropping item: Antique Body, amount: 1	
[4/21/23 08:53PM] Picked up gr.Item Antique Body, amount: 1	
[4/21/23 08:58PM] Shrazdek received x1 Maze Body from Maze Guardian!	
[4/21/23 09:02PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 09:05PM] Shrazdek received x1 Godly Bow from Death God!	
[4/21/23 09:05PM] Shrazdek received x1 Godly Boots from Death God!	
[4/21/23 09:05PM] Shrazdek received x1 Godly Bow from Death God!	
[4/21/23 09:46PM] Player dropping item: Emerald Crossbow, amount: 1	
[4/21/23 09:46PM] Picked up gr.Item Emerald Crossbow, amount: 1	
[4/21/23 09:51PM] Shrazdek received x1 Saint Helm from Broly!	
[4/21/23 09:57PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 10:08PM] (CC) Help. Said: Why is raid elo capped?	
[4/21/23 10:08PM] (CC) Help. Said: Doing solo rough 	
[4/21/23 10:09PM] (CC) Help. Said: Only hitting 1 mills	
[4/21/23 10:09PM] (CC) Help. Said: Pretty slow	
[4/21/23 10:14PM] (CC) Help. Said: How many waves for raid?	
[4/21/23 10:30PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/21/23 10:39PM] Shrazdek received x1 Solar Robe Bottom from Sanctum Golem!	
[4/21/23 10:58PM] (CC) Help. Said: How do you even get the herbs?	
[4/21/23 10:58PM] (CC) Help. Said: Just through slayer chests?	
[4/22/23 06:16AM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/22/23 06:18AM] (CC) Help. Said: Jeez 	
[4/22/23 09:57AM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/22/23 10:06AM] (CC) Help. Said: Is it worth running instances to farm aoe?	
[4/22/23 10:17AM] (CC) Help. Said: Yes	
[4/22/23 10:21AM] Shrazdek received x1 Solar Staff from Sanctum Golem!	
[4/22/23 10:21AM] (CC) Help. Said: Oh baby lets fkin gooooo	
[4/22/23 10:21AM] (CC) Help. Said: Yes siiiiir	
[4/22/23 10:22AM] (CC) Help. Said: 2800 sanctum kills	
[4/22/23 10:22AM] (CC) Help. Said: Abslutely spooned bro	
[4/22/23 10:22AM] (CC) Help. Said: Havent even got the chest for it	
[4/22/23 10:23AM] (CC) Help. Said: Didnt even finish log	
[4/22/23 10:23AM] (CC) Help. Said: Hahaha	
[4/22/23 10:23AM] (CC) Help. Said: Lolol	
[4/22/23 10:23AM] (CC) Help. Said: Can get 6x6 right?	
[4/22/23 10:23AM] (CC) Help. Said: Oooof	
[4/22/23 10:23AM] (CC) Help. Said: Sorry mate :(	
[4/22/23 10:23AM] (CC) Help. Said: Dont mean to rub it in	
[4/22/23 10:28AM] Shrazdek received x1 Unknown Cape from Miscreation!	
[4/22/23 10:29AM] Shrazdek received x1 Unknown Helm from Miscreation!	
[4/22/23 10:29AM] Shrazdek received x1 Unknown Legs from Miscreation!	
[4/22/23 10:31AM] (CC) Help. Said: Can you do slayer in instances?	
[4/22/23 10:37AM] (CC) Help. Said: Dude is the legend	
[4/22/23 10:37AM] (CC) Help. Said: Just unlucky	
[4/22/23 10:40AM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 10:40AM] (CC) Help. Said: Thank you suh!	
[4/22/23 10:41AM] (CC) Help. Said: Monster drops	
[4/22/23 10:42AM] Shrazdek received x1 Unknown Boots from Miscreation!	
[4/22/23 10:49AM] Shrazdek received x1 Unknown Gloves from Miscreation!	
[4/22/23 10:54AM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 10:54AM] Shrazdek received x1 Godly Gloves from Death God!	
[4/22/23 10:54AM] Shrazdek received x1 Godly Boots from Death God!	
[4/22/23 11:12AM] (CC) Help. Said: What is the meaning of life?	
[4/22/23 11:30AM] Shrazdek received x1 Lust Poncho from Zorbak!	
[4/22/23 11:32AM] Shrazdek received x1 Lust Legging from Zorbak!	
[4/22/23 11:35AM] Shrazdek received x1 Lust Poncho from Zorbak!	
[4/22/23 11:35AM] Shrazdek received x1 Lust Legging from Zorbak!	
[4/22/23 11:38AM] Player dropping item: Nightmare boots, amount: 1	
[4/22/23 11:38AM] Picked up gr.Item Nightmare boots, amount: 1	
[4/22/23 11:39AM] (CC) Help. Said: Cant even use high gear. so its kind of less enticing in my opinion	
[4/22/23 11:39AM] (CC) Help. Said: Elo has to be less than 1600	
[4/22/23 11:40AM] (CC) Help. Said: Not removed but maybe increased	
[4/22/23 11:40AM] (CC) Help. Said: I could use almost a full rogue set	
[4/22/23 11:59AM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 12:09PM] Has just redeemed a $25 Bond successfully!	
[4/22/23 12:14PM] Shrazdek received x1 Gold Legs from Golden Golem!	
[4/22/23 12:15PM] Shrazdek received x1 Gold Glaive from Golden Golem!	
[4/22/23 12:21PM] Shrazdek received x1 Gold Legs from Golden Golem!	
[4/22/23 12:22PM] (CC) Help. Said: 100% drop rate ticket	
[4/22/23 12:22PM] (CC) Help. Said: Enhancement*	
[4/22/23 12:23PM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 12:27PM] Shrazdek received x1 Champion Body from Bowser!	
[4/23/23 02:47PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/24/23 01:06PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/24/23 01:28PM] (CC) Help. Said: ::reward 1 all	
[4/24/23 01:29PM] Shrazdek received x1 Executive Gloves from Gorvek!	
[4/24/23 01:31PM] (CC) Help. Said: Essentially yea	
[4/24/23 01:31PM] (CC) Help. Said: Basically like gear score	
[4/24/23 01:32PM] (CC) Help. Said: @green keep transfer crystal in inven and use one item on another	
[4/24/23 01:42PM] (CC) Help. Said: What are the counter tokens used for?	
[4/24/23 01:45PM] (CC) Help. Said: Oh wow when did items get there stats squished?	
[4/24/23 01:46PM] (CC) Help. Said: My tyrant chest had 1.2m stats now 120k	
[4/24/23 01:46PM] (CC) Help. Said: Boss health also?	
[4/24/23 01:47PM] (CC) Help. Said: Yeah got that	
[4/24/23 01:47PM] (CC) Help. Said: I can do basic math lul	
[4/24/23 02:10PM] (CC) Help. Said: All people suck	
[4/24/23 02:10PM] (CC) Help. Said: *shrugs*	
[4/25/23 03:03PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/25/23 03:05PM] (CC) Help. Said: Good thing i was voting lol	
[4/25/23 03:06PM] Has just redeemed a $1 Scroll successfully!	
[4/25/23 03:06PM] Has just redeemed a $25 Bond successfully!	
[4/25/23 03:35PM] Has just redeemed a $1 Scroll successfully!	
