[4/15/23 01:37AM]  [ Nelly ] Received item from Kandonas. Name: Mystic staff. Id: 23026, amount: 1	
[4/19/23 06:10PM]  [ Loonasee ] Received item from Zshana. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 06:10PM]  [ Loonasee ] Received item from Zshana. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/19/23 06:10PM]  [ Loonasee ] Received item from Zshana. Name: Solar Hood. Id: 15645, amount: 1	
[4/19/23 06:10PM]  [ Loonasee ] Received item from Zshana. Name: Collector ring. Id: 4446, amount: 1	
[4/19/23 06:10PM]  [ Loonasee ] Received item from Zshana. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/19/23 06:10PM]  [ Loonasee ] Received item from Zshana. Name: Obsidian Aura. Id: 12612, amount: 1	
[4/19/23 06:10PM]  [ Loonasee ] Received item from Zshana. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/19/23 06:10PM]  [ Loonasee ] Received item from Zshana. Name: Warrior chestplate (mithril). Id: 20604, amount: 1	
[4/19/23 06:10PM]  [ Zshana ] Gave item to Loonasee. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 06:10PM]  [ Zshana ] Gave item to Loonasee. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/19/23 06:10PM]  [ Zshana ] Gave item to Loonasee. Name: Solar Hood. Id: 15645, amount: 1	
[4/19/23 06:10PM]  [ Zshana ] Gave item to Loonasee. Name: Collector ring. Id: 4446, amount: 1	
[4/19/23 06:10PM]  [ Zshana ] Gave item to Loonasee. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/19/23 06:10PM]  [ Zshana ] Gave item to Loonasee. Name: Obsidian Aura. Id: 12612, amount: 1	
[4/19/23 06:10PM]  [ Zshana ] Gave item to Loonasee. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/19/23 06:10PM]  [ Zshana ] Gave item to Loonasee. Name: Warrior chestplate (mithril). Id: 20604, amount: 1	
[4/19/23 06:10PM]  [ Zshana ] Received item from Loonasee. Name: Tarn token. Id: 10835, amount: 992	
[4/19/23 06:11PM]  [ A Fatality ] Gave item to Shaxx. Name: Tarn token. Id: 10835, amount: 3960000	
[4/19/23 06:11PM]  [ A Fatality ] Received item from Shaxx. Name: $1 Scroll. Id: 10946, amount: 88	
[4/19/23 06:11PM]  [ Shaxx ] Gave item to A Fatality. Name: $1 Scroll. Id: 10946, amount: 88	
[4/19/23 06:11PM]  [ Shaxx ] Received item from A Fatality. Name: Tarn token. Id: 10835, amount: 3960000	
[4/19/23 06:13PM]  [ Loonasee ] Received item from Zshana. Name: Demonlord Helm. Id: 14184, amount: 1	
[4/19/23 06:13PM]  [ Loonasee ] Received item from Zshana. Name: Tyrant Legs. Id: 14194, amount: 1	
[4/19/23 06:13PM]  [ Loonasee ] Received item from Zshana. Name: Evil Boots. Id: 14329, amount: 1	
[4/19/23 06:13PM]  [ Loonasee ] Received item from Zshana. Name: Aura (T6). Id: 23049, amount: 1	
[4/19/23 06:13PM]  [ Zshana ] Gave item to Loonasee. Name: Demonlord Helm. Id: 14184, amount: 1	
[4/19/23 06:13PM]  [ Zshana ] Gave item to Loonasee. Name: Tyrant Legs. Id: 14194, amount: 1	
[4/19/23 06:13PM]  [ Zshana ] Gave item to Loonasee. Name: Evil Boots. Id: 14329, amount: 1	
[4/19/23 06:13PM]  [ Zshana ] Gave item to Loonasee. Name: Aura (T6). Id: 23049, amount: 1	
[4/19/23 06:14PM]  [ Nadez ] Received item from Suh. Name: Tarn token. Id: 10835, amount: 5000462	
[4/19/23 06:14PM]  [ Nadez ] Received item from Suh. Name: Yasuda Scythe. Id: 3472, amount: 1	
[4/19/23 06:14PM]  [ Nadez ] Received item from Suh. Name: Elite Bow. Id: 8411, amount: 1	
[4/19/23 06:14PM]  [ Nadez ] Received item from Suh. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 06:14PM]  [ Nadez ] Received item from Suh. Name: Yasuda Boots. Id: 4083, amount: 1	
[4/19/23 06:14PM]  [ Nadez ] Received item from Suh. Name: Fazula Book. Id: 4072, amount: 1	
[4/19/23 06:14PM]  [ Nadez ] Received item from Suh. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/19/23 06:14PM]  [ Nadez ] Received item from Suh. Name: Yasuda Wings. Id: 3470, amount: 1	
[4/19/23 06:14PM]  [ Nadez ] Received item from Suh. Name: Yasuda Body. Id: 4077, amount: 1	
[4/19/23 06:14PM]  [ Nadez ] Received item from Suh. Name: Fazula Staff. Id: 4071, amount: 1	
[4/19/23 06:14PM]  [ Nadez ] Received item from Suh. Name: Yasuda Gloves. Id: 4085, amount: 1	
[4/19/23 06:14PM]  [ Nadez ] Received item from Suh. Name: Dragon spear (p+). Id: 13774, amount: 1	
[4/19/23 06:14PM]  [ Suh ] Gave item to Nadez. Name: Tarn token. Id: 10835, amount: 5000462	
[4/19/23 06:14PM]  [ Suh ] Gave item to Nadez. Name: Yasuda Scythe. Id: 3472, amount: 1	
[4/19/23 06:14PM]  [ Suh ] Gave item to Nadez. Name: Elite Bow. Id: 8411, amount: 1	
[4/19/23 06:14PM]  [ Suh ] Gave item to Nadez. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 06:14PM]  [ Suh ] Gave item to Nadez. Name: Yasuda Boots. Id: 4083, amount: 1	
[4/19/23 06:14PM]  [ Suh ] Gave item to Nadez. Name: Fazula Book. Id: 4072, amount: 1	
[4/19/23 06:14PM]  [ Suh ] Gave item to Nadez. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/19/23 06:14PM]  [ Suh ] Gave item to Nadez. Name: Yasuda Wings. Id: 3470, amount: 1	
[4/19/23 06:14PM]  [ Suh ] Gave item to Nadez. Name: Yasuda Body. Id: 4077, amount: 1	
[4/19/23 06:14PM]  [ Suh ] Gave item to Nadez. Name: Fazula Staff. Id: 4071, amount: 1	
[4/19/23 06:14PM]  [ Suh ] Gave item to Nadez. Name: Yasuda Gloves. Id: 4085, amount: 1	
[4/19/23 06:14PM]  [ Suh ] Gave item to Nadez. Name: Dragon spear (p+). Id: 13774, amount: 1	
[4/19/23 06:19PM]  [ Xzarbraz ] Gave item to Xcrystalx. Name: $1 Scroll. Id: 10946, amount: 4	
[4/19/23 06:19PM]  [ Xcrystalx ] Received item from Xzarbraz. Name: $1 Scroll. Id: 10946, amount: 4	
[4/19/23 06:20PM]  [ Cameron ] Received item from Alex. Name: Slayer ticket. Id: 5023, amount: 8500	
[4/19/23 06:20PM]  [ Cameron ] Received item from Alex. Name: Tarn token. Id: 10835, amount: 450000	
[4/19/23 06:20PM]  [ Cameron ] Received item from Alex. Name: Upgrade Token. Id: 20503, amount: 8	
[4/19/23 06:20PM]  [ Cameron ] Received item from Alex. Name: $1 Scroll. Id: 10946, amount: 22	
[4/19/23 06:20PM]  [ Alex ] Gave item to Cameron. Name: Slayer ticket. Id: 5023, amount: 8500	
[4/19/23 06:20PM]  [ Alex ] Gave item to Cameron. Name: Tarn token. Id: 10835, amount: 450000	
[4/19/23 06:20PM]  [ Alex ] Gave item to Cameron. Name: Upgrade Token. Id: 20503, amount: 8	
[4/19/23 06:20PM]  [ Alex ] Gave item to Cameron. Name: $1 Scroll. Id: 10946, amount: 22	
[4/19/23 06:20PM]  [ Just Kirbs ] Gave item to Ascaris. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 06:20PM]  [ Just Kirbs ] Received item from Ascaris. Name: Tarn token. Id: 10835, amount: 50000	
[4/19/23 06:20PM]  [ Ascaris ] Gave item to Just Kirbs. Name: Tarn token. Id: 10835, amount: 50000	
[4/19/23 06:20PM]  [ Ascaris ] Received item from Just Kirbs. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 06:23PM]  [ Cameron ] Received item from Alex. Name: Astral token. Id: 20435, amount: 1	
[4/19/23 06:23PM]  [ Alex ] Gave item to Cameron. Name: Astral token. Id: 20435, amount: 1	
[4/19/23 06:27PM]  [ Nobledefeat ] Received item from Onlyfans. Name: Damp tinderbox. Id: 4073, amount: 1	
[4/19/23 06:27PM]  [ Onlyfans ] Gave item to Nobledefeat. Name: Damp tinderbox. Id: 4073, amount: 1	
[4/19/23 06:27PM]  [ Asquad ] Received item from Nobledefeat. Name: Rune spear (p++). Id: 13775, amount: 1	
[4/19/23 06:27PM]  [ Nobledefeat ] Gave item to Asquad. Name: Rune spear (p++). Id: 13775, amount: 1	
[4/19/23 06:28PM]  [ Onlyfans ] Gave item to Xzarbraz. Name: Rune spear (p++). Id: 13775, amount: 1	
[4/19/23 06:28PM]  [ Xzarbraz ] Received item from Onlyfans. Name: Rune spear (p++). Id: 13775, amount: 1	
[4/19/23 06:31PM]  [ Olliv1125 ] Gave item to Kabal. Name: Gorvek Pet. Id: 23081, amount: 1	
[4/19/23 06:31PM]  [ Kabal ] Received item from Olliv1125. Name: Gorvek Pet. Id: 23081, amount: 1	
[4/19/23 06:32PM]  [ Tellur ] Gave item to Cameron. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 06:32PM]  [ Cameron ] Received item from Tellur. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 06:32PM]  [ Xzarbraz ] Gave item to Xcrystalx. Name: Rune spear (p++). Id: 13775, amount: 1	
[4/19/23 06:32PM]  [ Xcrystalx ] Received item from Xzarbraz. Name: Rune spear (p++). Id: 13775, amount: 1	
[4/19/23 06:34PM]  [ Kabal ] Received item from Olliv1125. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/19/23 06:34PM]  [ Kabal ] Received item from Olliv1125. Name: Executive Body. Id: 4685, amount: 1	
[4/19/23 06:34PM]  [ Kabal ] Received item from Olliv1125. Name: Executive Helm. Id: 4684, amount: 1	
[4/19/23 06:34PM]  [ Kabal ] Received item from Olliv1125. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 06:34PM]  [ Olliv1125 ] Gave item to Kabal. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/19/23 06:34PM]  [ Olliv1125 ] Gave item to Kabal. Name: Executive Body. Id: 4685, amount: 1	
[4/19/23 06:34PM]  [ Olliv1125 ] Gave item to Kabal. Name: Executive Helm. Id: 4684, amount: 1	
[4/19/23 06:34PM]  [ Olliv1125 ] Gave item to Kabal. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 06:34PM]  [ Olliv1125 ] Gave item to Kabal. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/19/23 06:34PM]  [ Olliv1125 ] Gave item to Kabal. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/19/23 06:34PM]  [ Olliv1125 ] Gave item to Kabal. Name: Executive Helm. Id: 4684, amount: 1	
[4/19/23 06:34PM]  [ Olliv1125 ] Gave item to Kabal. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 06:34PM]  [ Kabal ] Received item from Olliv1125. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/19/23 06:34PM]  [ Kabal ] Received item from Olliv1125. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/19/23 06:34PM]  [ Kabal ] Received item from Olliv1125. Name: Executive Helm. Id: 4684, amount: 1	
[4/19/23 06:34PM]  [ Kabal ] Received item from Olliv1125. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 06:34PM]  [ Kabal ] Received item from Olliv1125. Name: Sanctum Golem Pet. Id: 19481, amount: 1	
[4/19/23 06:34PM]  [ Olliv1125 ] Gave item to Kabal. Name: Sanctum Golem Pet. Id: 19481, amount: 1	
[4/19/23 06:35PM]  [ Ascaris ] Received item from Onlyfans. Name: Lava bones. Id: 2023, amount: 8530	
[4/19/23 06:35PM]  [ Onlyfans ] Gave item to Ascaris. Name: Lava bones. Id: 2023, amount: 8530	
[4/19/23 06:35PM]  [ Kabal ] Received item from Olliv1125. Name: Lava bones. Id: 2023, amount: 11420	
[4/19/23 06:35PM]  [ Olliv1125 ] Gave item to Kabal. Name: Lava bones. Id: 2023, amount: 11420	
[4/19/23 06:39PM]  [ Kabal ] Received item from Olliv1125. Name: Executive Bow. Id: 5012, amount: 1	
[4/19/23 06:39PM]  [ Kabal ] Received item from Olliv1125. Name: Deviant Sword. Id: 21023, amount: 1	
[4/19/23 06:39PM]  [ Olliv1125 ] Gave item to Kabal. Name: Executive Bow. Id: 5012, amount: 1	
[4/19/23 06:39PM]  [ Olliv1125 ] Gave item to Kabal. Name: Deviant Sword. Id: 21023, amount: 1	
[4/19/23 06:46PM]  [ Rayquaza ] Received item from Onlyfans. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 06:46PM]  [ Onlyfans ] Gave item to Rayquaza. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 06:46PM]  [ Xzarbraz ] Gave item to Xcrystalx. Name: $1 Scroll. Id: 10946, amount: 15	
[4/19/23 06:46PM]  [ Xzarbraz ] Gave item to Xcrystalx. Name: Vote scroll. Id: 23020, amount: 12	
[4/19/23 06:46PM]  [ Xcrystalx ] Received item from Xzarbraz. Name: $1 Scroll. Id: 10946, amount: 15	
[4/19/23 06:46PM]  [ Xcrystalx ] Received item from Xzarbraz. Name: Vote scroll. Id: 23020, amount: 12	
[4/19/23 06:46PM]  [ Loonasee ] Received item from Onlyfans. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 06:46PM]  [ Onlyfans ] Gave item to Loonasee. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 06:48PM]  [ Resi ] Gave item to Leo. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 06:48PM]  [ Leo ] Received item from Resi. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 06:50PM]  [ Aaron ] Received item from Resi. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/19/23 06:50PM]  [ Aaron ] Received item from Resi. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/19/23 06:50PM]  [ Aaron ] Received item from Resi. Name: Emerald Coif. Id: 11001, amount: 1	
[4/19/23 06:50PM]  [ Aaron ] Received item from Resi. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 06:50PM]  [ Resi ] Gave item to Aaron. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/19/23 06:50PM]  [ Resi ] Gave item to Aaron. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/19/23 06:50PM]  [ Resi ] Gave item to Aaron. Name: Emerald Coif. Id: 11001, amount: 1	
[4/19/23 06:50PM]  [ Resi ] Gave item to Aaron. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 06:56PM]  [ Like My Peep ] Received item from Alex. Name: Owner's Staff. Id: 22230, amount: 1	
[4/19/23 06:56PM]  [ Like My Peep ] Received item from Alex. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/19/23 06:56PM]  [ Like My Peep ] Received item from Alex. Name: Owner's Aura. Id: 22238, amount: 1	
[4/19/23 06:56PM]  [ Like My Peep ] Received item from Alex. Name: Tarn token. Id: 10835, amount: 60000000	
[4/19/23 06:56PM]  [ Like My Peep ] Received item from Alex. Name: Drop rate scroll. Id: 23178, amount: 1	
[4/19/23 06:56PM]  [ Alex ] Gave item to Like My Peep. Name: Owner's Staff. Id: 22230, amount: 1	
[4/19/23 06:56PM]  [ Alex ] Gave item to Like My Peep. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/19/23 06:56PM]  [ Alex ] Gave item to Like My Peep. Name: Owner's Aura. Id: 22238, amount: 1	
[4/19/23 06:56PM]  [ Alex ] Gave item to Like My Peep. Name: Tarn token. Id: 10835, amount: 60000000	
[4/19/23 06:56PM]  [ Alex ] Gave item to Like My Peep. Name: Drop rate scroll. Id: 23178, amount: 1	
[4/19/23 06:59PM]  [ Loonasee ] Gave item to Moist. Name: $1 Scroll. Id: 10946, amount: 15	
[4/19/23 06:59PM]  [ Loonasee ] Received item from Moist. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 06:59PM]  [ Loonasee ] Received item from Moist. Name: Tarn token. Id: 10835, amount: 200000	
[4/19/23 06:59PM]  [ Moist ] Gave item to Loonasee. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 06:59PM]  [ Moist ] Gave item to Loonasee. Name: Tarn token. Id: 10835, amount: 200000	
[4/19/23 06:59PM]  [ Moist ] Received item from Loonasee. Name: $1 Scroll. Id: 10946, amount: 15	
[4/19/23 07:01PM]  [ Suh ] Received item from Ao. Name: Emerald Body. Id: 11002, amount: 1	
[4/19/23 07:01PM]  [ Ao ] Gave item to Suh. Name: Emerald Body. Id: 11002, amount: 1	
[4/19/23 07:03PM]  [ Kabal ] Received item from Olliv1125. Name: Tyrant Legs. Id: 14194, amount: 1	
[4/19/23 07:03PM]  [ Olliv1125 ] Gave item to Kabal. Name: Tyrant Legs. Id: 14194, amount: 1	
[4/19/23 07:04PM]  [ Jackal ] Gave item to Kabal. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 07:04PM]  [ Kabal ] Received item from Jackal. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 07:09PM]  [ Like My Peep ] Gave item to Olliv1125. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/19/23 07:09PM]  [ Olliv1125 ] Received item from Like My Peep. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/19/23 07:22PM]  [ Leo ] Received item from Kinda Savage. Name: Sinful Staff. Id: 14377, amount: 1	
[4/19/23 07:22PM]  [ Kinda Savage ] Gave item to Leo. Name: Sinful Staff. Id: 14377, amount: 1	
[4/19/23 07:22PM]  [ Kinda Savage ] Gave item to Rayquaza. Name: Antique Bow. Id: 23144, amount: 1	
[4/19/23 07:22PM]  [ Rayquaza ] Received item from Kinda Savage. Name: Antique Bow. Id: 23144, amount: 1	
[4/19/23 07:28PM]  [ Just Kirbs ] Received item from Zaryte. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/19/23 07:28PM]  [ Zaryte ] Gave item to Just Kirbs. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/19/23 07:28PM]  [ Kabal ] Received item from Olliv1125. Name: Lucifer legs. Id: 22102, amount: 1	
[4/19/23 07:28PM]  [ Kabal ] Received item from Olliv1125. Name: Lucifer body. Id: 22101, amount: 1	
[4/19/23 07:28PM]  [ Olliv1125 ] Gave item to Kabal. Name: Lucifer legs. Id: 22102, amount: 1	
[4/19/23 07:28PM]  [ Olliv1125 ] Gave item to Kabal. Name: Lucifer body. Id: 22101, amount: 1	
[4/19/23 07:30PM]  [ Like My Peep ] Gave item to Zshana. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 07:30PM]  [ Zshana ] Received item from Like My Peep. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 07:37PM]  [ Loonasee ] Received item from Moist. Name: Anchor (Special). Id: 10887, amount: 1	
[4/19/23 07:37PM]  [ Moist ] Gave item to Loonasee. Name: Anchor (Special). Id: 10887, amount: 1	
[4/19/23 07:37PM]  [ Ascaris ] Received item from Moist. Name: Anchor (Special). Id: 10887, amount: 1	
[4/19/23 07:37PM]  [ Moist ] Gave item to Ascaris. Name: Anchor (Special). Id: 10887, amount: 1	
[4/19/23 07:40PM]  [ Cameron ] Gave item to Tellur. Name: Godly Bow. Id: 21018, amount: 1	
[4/19/23 07:40PM]  [ Tellur ] Received item from Cameron. Name: Godly Bow. Id: 21018, amount: 1	
[4/19/23 07:40PM]  [ Nadez ] Gave item to Cheech. Name: Owner's cape. Id: 7995, amount: 1	
[4/19/23 07:40PM]  [ Cheech ] Received item from Nadez. Name: Owner's cape. Id: 7995, amount: 1	
[4/19/23 07:42PM]  [ Nobledefeat ] Received item from Olliv1125. Name: Agumon Body. Id: 22153, amount: 1	
[4/19/23 07:42PM]  [ Olliv1125 ] Gave item to Nobledefeat. Name: Agumon Body. Id: 22153, amount: 1	
[4/19/23 07:45PM]  [ Zshana ] Gave item to Author. Name: Owner's Wings. Id: 22237, amount: 1	
[4/19/23 07:45PM]  [ Zshana ] Received item from Author. Name: Owner's Legs. Id: 22234, amount: 1	
[4/19/23 07:45PM]  [ Zshana ] Received item from Author. Name: $1 Scroll. Id: 10946, amount: 50	
[4/19/23 07:45PM]  [ Zshana ] Received item from Author. Name: $25 Bond. Id: 23058, amount: 1	
[4/19/23 07:45PM]  [ Author ] Gave item to Zshana. Name: Owner's Legs. Id: 22234, amount: 1	
[4/19/23 07:45PM]  [ Author ] Gave item to Zshana. Name: $1 Scroll. Id: 10946, amount: 50	
[4/19/23 07:45PM]  [ Author ] Gave item to Zshana. Name: $25 Bond. Id: 23058, amount: 1	
[4/19/23 07:45PM]  [ Author ] Received item from Zshana. Name: Owner's Wings. Id: 22237, amount: 1	
[4/19/23 07:45PM]  [ Olliv1125 ] Gave item to Kabal. Name: Virtuos Helm. Id: 14202, amount: 1	
[4/19/23 07:45PM]  [ Olliv1125 ] Gave item to Kabal. Name: Adamant platebody (h5). Id: 19494, amount: 1	
[4/19/23 07:45PM]  [ Olliv1125 ] Gave item to Kabal. Name: Virtuos Relic. Id: 14307, amount: 1	
[4/19/23 07:45PM]  [ Olliv1125 ] Received item from Kabal. Name: Lava bones. Id: 2023, amount: 1	
[4/19/23 07:45PM]  [ Kabal ] Gave item to Olliv1125. Name: Lava bones. Id: 2023, amount: 1	
[4/19/23 07:45PM]  [ Kabal ] Received item from Olliv1125. Name: Virtuos Helm. Id: 14202, amount: 1	
[4/19/23 07:45PM]  [ Kabal ] Received item from Olliv1125. Name: Adamant platebody (h5). Id: 19494, amount: 1	
[4/19/23 07:45PM]  [ Kabal ] Received item from Olliv1125. Name: Virtuos Relic. Id: 14307, amount: 1	
[4/19/23 07:45PM]  [ Cameron ] Received item from Tellur. Name: Rune platebody (h2). Id: 19486, amount: 1	
[4/19/23 07:45PM]  [ Tellur ] Gave item to Cameron. Name: Rune platebody (h2). Id: 19486, amount: 1	
[4/19/23 07:49PM]  [ O T T E R ] Received item from A Fatality. Name: Infinite healing potion (T3). Id: 23120, amount: 1	
[4/19/23 07:49PM]  [ O T T E R ] Received item from A Fatality. Name: Mutant's statuette. Id: 15586, amount: 1	
[4/19/23 07:49PM]  [ O T T E R ] Received item from A Fatality. Name: Executive Helm. Id: 4684, amount: 1	
[4/19/23 07:49PM]  [ O T T E R ] Received item from A Fatality. Name: Executive Legs. Id: 4686, amount: 1	
[4/19/23 07:49PM]  [ O T T E R ] Received item from A Fatality. Name: Executive Gloves. Id: 8273, amount: 1	
[4/19/23 07:49PM]  [ O T T E R ] Received item from A Fatality. Name: Executive Boots. Id: 8274, amount: 1	
[4/19/23 07:49PM]  [ O T T E R ] Received item from A Fatality. Name: Lust Staff. Id: 8809, amount: 1	
[4/19/23 07:49PM]  [ A Fatality ] Gave item to O T T E R. Name: Infinite healing potion (T3). Id: 23120, amount: 1	
[4/19/23 07:49PM]  [ A Fatality ] Gave item to O T T E R. Name: Mutant's statuette. Id: 15586, amount: 1	
[4/19/23 07:49PM]  [ A Fatality ] Gave item to O T T E R. Name: Executive Helm. Id: 4684, amount: 1	
[4/19/23 07:49PM]  [ A Fatality ] Gave item to O T T E R. Name: Executive Legs. Id: 4686, amount: 1	
[4/19/23 07:49PM]  [ A Fatality ] Gave item to O T T E R. Name: Executive Gloves. Id: 8273, amount: 1	
[4/19/23 07:49PM]  [ A Fatality ] Gave item to O T T E R. Name: Executive Boots. Id: 8274, amount: 1	
[4/19/23 07:49PM]  [ A Fatality ] Gave item to O T T E R. Name: Lust Staff. Id: 8809, amount: 1	
[4/19/23 07:50PM]  [ Dozard ] Received item from Olliv1125. Name: Lucifer legs. Id: 22102, amount: 1	
[4/19/23 07:50PM]  [ Dozard ] Received item from Olliv1125. Name: Lucifer body. Id: 22101, amount: 1	
[4/19/23 07:50PM]  [ Dozard ] Received item from Olliv1125. Name: Virtuos Helm. Id: 14202, amount: 1	
[4/19/23 07:50PM]  [ Dozard ] Received item from Olliv1125. Name: Adamant platebody (h5). Id: 19494, amount: 1	
[4/19/23 07:50PM]  [ Dozard ] Received item from Olliv1125. Name: Virtuos Relic. Id: 14307, amount: 1	
[4/19/23 07:50PM]  [ Olliv1125 ] Gave item to Dozard. Name: Lucifer legs. Id: 22102, amount: 1	
[4/19/23 07:50PM]  [ Olliv1125 ] Gave item to Dozard. Name: Lucifer body. Id: 22101, amount: 1	
[4/19/23 07:50PM]  [ Olliv1125 ] Gave item to Dozard. Name: Virtuos Helm. Id: 14202, amount: 1	
[4/19/23 07:50PM]  [ Olliv1125 ] Gave item to Dozard. Name: Adamant platebody (h5). Id: 19494, amount: 1	
[4/19/23 07:50PM]  [ Olliv1125 ] Gave item to Dozard. Name: Virtuos Relic. Id: 14307, amount: 1	
[4/19/23 07:50PM]  [ O T T E R ] Received item from A Fatality. Name: Gorvek Pet. Id: 23081, amount: 1	
[4/19/23 07:50PM]  [ A Fatality ] Gave item to O T T E R. Name: Gorvek Pet. Id: 23081, amount: 1	
[4/19/23 07:51PM]  [ Sumnimrod ] Received item from Tellur. Name: Mystic book. Id: 23027, amount: 1	
[4/19/23 07:51PM]  [ Sumnimrod ] Received item from Tellur. Name: Mystic legs. Id: 23023, amount: 1	
[4/19/23 07:51PM]  [ Sumnimrod ] Received item from Tellur. Name: Mystic boots. Id: 23025, amount: 1	
[4/19/23 07:51PM]  [ Tellur ] Gave item to Sumnimrod. Name: Mystic book. Id: 23027, amount: 1	
[4/19/23 07:51PM]  [ Tellur ] Gave item to Sumnimrod. Name: Mystic legs. Id: 23023, amount: 1	
[4/19/23 07:51PM]  [ Tellur ] Gave item to Sumnimrod. Name: Mystic boots. Id: 23025, amount: 1	
[4/19/23 07:51PM]  [ Thc ] Received item from Sad. Name: Sanctum Golem Pet. Id: 19481, amount: 1	
[4/19/23 07:51PM]  [ Sad ] Gave item to Thc. Name: Sanctum Golem Pet. Id: 19481, amount: 1	
[4/19/23 07:52PM]  [ 2 Sexy Bro ] Gave item to Beef Supreme. Name: Imperial Minigun. Id: 18636, amount: 1	
[4/19/23 07:52PM]  [ 2 Sexy Bro ] Received item from Beef Supreme. Name: Imperial Whip. Id: 18750, amount: 1	
[4/19/23 07:52PM]  [ Beef Supreme ] Gave item to 2 Sexy Bro. Name: Imperial Whip. Id: 18750, amount: 1	
[4/19/23 07:52PM]  [ Beef Supreme ] Received item from 2 Sexy Bro. Name: Imperial Minigun. Id: 18636, amount: 1	
[4/19/23 07:54PM]  [ A Fatality ] Gave item to Satan. Name: Lava bones. Id: 2023, amount: 11218	
[4/19/23 07:54PM]  [ Satan ] Received item from A Fatality. Name: Lava bones. Id: 2023, amount: 11218	
[4/19/23 07:55PM]  [ Rayquaza ] Received item from A Fatality. Name: Lava bones. Id: 2023, amount: 10014	
[4/19/23 07:55PM]  [ A Fatality ] Gave item to Rayquaza. Name: Lava bones. Id: 2023, amount: 10014	
[4/19/23 08:00PM]  [ Like My Peep ] Gave item to Kabal. Name: Virtuos Boots. Id: 14303, amount: 1	
[4/19/23 08:00PM]  [ Like My Peep ] Gave item to Kabal. Name: Virtuos Legs. Id: 14206, amount: 1	
[4/19/23 08:00PM]  [ Like My Peep ] Gave item to Kabal. Name: Shinigami Body. Id: 13329, amount: 1	
[4/19/23 08:00PM]  [ Kabal ] Received item from Like My Peep. Name: Virtuos Boots. Id: 14303, amount: 1	
[4/19/23 08:00PM]  [ Kabal ] Received item from Like My Peep. Name: Virtuos Legs. Id: 14206, amount: 1	
[4/19/23 08:00PM]  [ Kabal ] Received item from Like My Peep. Name: Shinigami Body. Id: 13329, amount: 1	
[4/19/23 08:00PM]  [ Mommy Nami ] Received item from Nobledefeat. Name: Miner chestplate (rune). Id: 20586, amount: 1	
[4/19/23 08:00PM]  [ Nobledefeat ] Gave item to Mommy Nami. Name: Miner chestplate (rune). Id: 20586, amount: 1	
