[4/15/23 03:54AM]  [ Mysterious ] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/21/23 12:27AM]  [ Redx12 ] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/21/23 12:32AM]  [ O T T E R ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 12:45AM]  [ Icy ] Player received drop: x1 Drop rate scroll, id: 23174, amount: 1, from: Vote Boss	
[4/21/23 12:46AM]  [ Asquad ] Player received drop: x1 Fazula Book, id: 4072, amount: 1, from: Queen Fazula	
[4/21/23 12:47AM]  [ Loonasee ] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 12:50AM]  [ Kabal ] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 12:52AM]  [ Gekyume ] Player received drop: x1 Doom Legs, id: 15933, amount: 1, from: Doomwatcher	
[4/21/23 12:55AM]  [ 3 ] Player received drop: x1 Champion Gloves, id: 12994, amount: 1, from: Bowser	
[4/21/23 12:55AM]  [ Dopamine ] Player received drop: x1 Unknown Body, id: 21043, amount: 1, from: Miscreation	
[4/21/23 12:56AM]  [ Railtech ] Player received drop: x1 Doom Legs, id: 15933, amount: 1, from: Doomwatcher	
[4/21/23 12:57AM]  [ Railtech ] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/21/23 12:59AM]  [ Redx12 ] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/21/23 01:00AM]  [ Redx12 ] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/21/23 01:11AM]  [ Zain ] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/21/23 01:12AM]  [ Tao ] Player received drop: x1 Obsidian Wings, id: 23068, amount: 1, from: Asmodeus	
[4/21/23 01:18AM]  [ Gekyume ] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/21/23 01:21AM]  [ Nobledefeat ] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/21/23 01:21AM]  [ Nobledefeat ] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/21/23 01:21AM]  [ Entropy ] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/21/23 01:22AM]  [ Gekyume ] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/21/23 01:23AM]  [ Entropy ] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/21/23 01:23AM]  [ Nobledefeat ] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/21/23 01:23AM]  [ Hc Don ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 01:24AM]  [ Nobledefeat ] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/21/23 01:24AM]  [ Ronnie V2 ] Player received drop: x1 Godly Boots, id: 14053, amount: 1, from: Death God	
[4/21/23 01:28AM]  [ Nobledefeat ] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/21/23 01:28AM]  [ Neff ] Player received drop: x1 Rogue Gloves, id: 22123, amount: 1, from: Sasuke	
[4/21/23 01:29AM]  [ Nobledefeat ] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 01:30AM]  [ Nobledefeat ] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/21/23 01:31AM]  [ Entropy ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 01:31AM]  [ Gekyume ] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/21/23 01:32AM]  [ Entropy ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 01:32AM]  [ Nobledefeat ] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 01:38AM]  [ Kabal ] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/21/23 01:40AM]  [ Redx12 ] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/21/23 01:41AM]  [ Asquad ] Player received drop: x1 Fazula Legs, id: 4068, amount: 1, from: Queen Fazula	
[4/21/23 01:44AM]  [ Redx12 ] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/21/23 01:49AM]  [ Lndy1991 ] Player received drop: x1 Antique Staff, id: 23145, amount: 1, from: Eragon	
[4/21/23 01:49AM]  [ Like My Peep ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 01:51AM]  [ Like My Peep ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 01:53AM]  [ Like My Peep ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 01:54AM]  [ Like My Peep ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 01:54AM]  [ Tao ] Player received drop: x1 Malvek Body, id: 19159, amount: 1, from: Malvek	
[4/21/23 01:55AM]  [ Gekyume ] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/21/23 01:55AM]  [ Killua ] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/21/23 01:56AM]  [ Dopamine ] Player received drop: x1 Titan Helm, id: 8803, amount: 1, from: Avatar Titan	
[4/21/23 02:00AM]  [ Killua ] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/21/23 02:02AM]  [ Redx12 ] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/21/23 02:02AM]  [ Gekyume ] Player received drop: x1 Maze Cape, id: 17684, amount: 1, from: Maze Guardian	
[4/21/23 02:03AM]  [ Kabal ] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 02:07AM]  [ A Fatality ] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/21/23 02:07AM]  [ Redx12 ] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/21/23 02:08AM]  [ Redx12 ] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 02:08AM]  [ Hc Don ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 02:09AM]  [ Dopamine ] Player received drop: x1 Titan Body, id: 8804, amount: 1, from: Avatar Titan	
[4/21/23 02:11AM]  [ Kabal ] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/21/23 02:12AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 02:13AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 02:14AM]  [ Gekyume ] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/21/23 02:14AM]  [ Like My Peep ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 02:15AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 02:15AM]  [ Like My Peep ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 02:16AM]  [ Ronnie V2 ] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/21/23 02:16AM]  [ Like My Peep ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 02:19AM]  [ Kabal ] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/21/23 02:20AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 02:20AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 02:21AM]  [ Kabal ] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 02:21AM]  [ A Fatality ] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/21/23 02:21AM]  [ Ronnie V2 ] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/21/23 02:22AM]  [ Nobledefeat ] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 02:22AM]  [ Milner ] Player received drop: x1 Rune platebody (h3), id: 19489, amount: 1, from: Lilinryss	
[4/21/23 02:23AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 02:24AM]  [ Nobledefeat ] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/21/23 02:25AM]  [ Ruvk ] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/21/23 02:26AM]  [ Like My Peep ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 02:29AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 02:30AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 02:31AM]  [ A Fatality ] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/21/23 02:31AM]  [ Ruvk ] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/21/23 02:42AM]  [ Like My Peep ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 02:45AM]  [ Loonasee ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 02:47AM]  [ Hc Don ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 02:48AM]  [ A Fatality ] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/21/23 02:48AM]  [ A Fatality ] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 02:49AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 02:49AM]  [ Hc Don ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 02:50AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 02:52AM]  [ Like My Peep ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 02:52AM]  [ Like My Peep ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 02:53AM]  [ Kabal ] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/21/23 02:54AM]  [ Like My Peep ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 02:55AM]  [ Redx12 ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 02:55AM]  [ Like My Peep ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 02:55AM]  [ A Fatality ] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/21/23 02:56AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 03:00AM]  [ Redx12 ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:00AM]  [ Nobledefeat ] Player received drop: x1 Saint Body, id: 21029, amount: 1, from: Broly	
[4/21/23 03:00AM]  [ Ronnie V2 ] Player received drop: x1 Gold Glaive, id: 7014, amount: 1, from: Golden Golem	
[4/21/23 03:01AM]  [ A Fatality ] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/21/23 03:02AM]  [ Like My Peep ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:06AM]  [ Kabal ] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 03:09AM]  [ Like My Peep ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 03:10AM]  [ Norman ] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/21/23 03:10AM]  [ Redx12 ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 03:11AM]  [ Mr Pokley ] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/21/23 03:11AM]  [ Hc Don ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 03:12AM]  [ Gekyume ] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/21/23 03:12AM]  [ Redx12 ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 03:13AM]  [ Nobledefeat ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:14AM]  [ Nobledefeat ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 03:14AM]  [ Like My Peep ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 03:15AM]  [ Nobledefeat ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 03:15AM]  [ Like My Peep ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 03:15AM]  [ Nobledefeat ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 03:16AM]  [ Kabal ] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/21/23 03:17AM]  [ Like My Peep ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:18AM]  [ Ronnie V2 ] Player received drop: x1 Gold Gloves, id: 11181, amount: 1, from: Golden Golem	
[4/21/23 03:18AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 03:19AM]  [ Boterkoek ] Player received drop: x1 Blood Body, id: 8814, amount: 1, from: Zeidan Grimm	
[4/21/23 03:21AM]  [ 3 ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 03:21AM]  [ Nobledefeat ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 03:24AM]  [ A Fatality ] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 03:26AM]  [ Like My Peep ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:27AM]  [ Cd Black ] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/21/23 03:27AM]  [ Boterkoek ] Player received drop: x1 Demonlord Gloves, id: 14182, amount: 1, from: Ag'Thomoth	
[4/21/23 03:27AM]  [ Norman ] Player received drop: x1 Antique Staff, id: 23145, amount: 1, from: Eragon	
[4/21/23 03:28AM]  [ A Fatality ] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/21/23 03:29AM]  [ Boterkoek ] Player received drop: x1 Demonlord Boots, id: 14180, amount: 1, from: Ag'Thomoth	
[4/21/23 03:29AM]  [ Boterkoek ] Player received drop: x1 Demonlord Sword, id: 14188, amount: 1, from: Ag'Thomoth	
[4/21/23 03:30AM]  [ Norman ] Player received drop: x1 Antique Bow, id: 23144, amount: 1, from: Eragon	
[4/21/23 03:30AM]  [ Norman ] Player received drop: x1 Antique Bow, id: 23144, amount: 1, from: Eragon	
[4/21/23 03:31AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 03:31AM]  [ Norman ] Player received drop: x1 Antique Sword, id: 23146, amount: 1, from: Eragon	
[4/21/23 03:31AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 03:32AM]  [ Kabal ] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 03:32AM]  [ A Fatality ] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 03:33AM]  [ Nobledefeat ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 03:33AM]  [ Kabal ] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/21/23 03:33AM]  [ Zennit ] Player received drop: x1 Titan Chaps, id: 8805, amount: 1, from: Avatar Titan	
[4/21/23 03:35AM]  [ Like My Peep ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 03:36AM]  [ Asquad ] Player received drop: x1 Damp tinderbox, id: 4073, amount: 1, from: Queen Fazula	
[4/21/23 03:38AM]  [ Like My Peep ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:40AM]  [ Norman ] Player received drop: x1 Antique Bow, id: 23144, amount: 1, from: Eragon	
[4/21/23 03:41AM]  [ Hc Don ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:41AM]  [ Gekyume ] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/21/23 03:41AM]  [ Lndy1991 ] Player received drop: x1 Maze Helm, id: 5420, amount: 1, from: Maze Guardian	
[4/21/23 03:44AM]  [ Boterkoek ] Player received drop: x1 Lili Helm, id: 22136, amount: 1, from: Lilinryss	
[4/21/23 03:44AM]  [ Nobledefeat ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 03:45AM]  [ Hc Don ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 03:45AM]  [ Norman ] Player received drop: x1 Doom Legs, id: 15933, amount: 1, from: Doomwatcher	
[4/21/23 03:46AM]  [ Nobledefeat ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:46AM]  [ Zennit ] Player received drop: x1 Lust Legging, id: 8808, amount: 1, from: Zorbak	
[4/21/23 03:46AM]  [ Like My Peep ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:46AM]  [ Like My Peep ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:47AM]  [ Like My Peep ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 03:48AM]  [ Lndy1991 ] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/21/23 03:49AM]  [ Hc Don ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 03:49AM]  [ Redx12 ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:49AM]  [ Kabal ] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/21/23 03:50AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 03:52AM]  [ Norman ] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/21/23 03:53AM]  [ Redx12 ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:54AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 03:56AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 03:56AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 03:57AM]  [ Smurfit ] Player received drop: x1 Lust Staff, id: 8809, amount: 1, from: Zorbak	
[4/21/23 03:57AM]  [ Kabal ] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 03:57AM]  [ Nobledefeat ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 03:59AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 03:59AM]  [ Boterkoek ] Player received drop: x1 Varth Gloves, id: 22150, amount: 1, from: Varthramoth	
[4/21/23 04:00AM]  [ Cookie ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 04:01AM]  [ Cd Black ] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/21/23 04:05AM]  [ Like My Peep ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 04:07AM]  [ Like My Peep ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 04:08AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 04:08AM]  [ Hc Don ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 04:09AM]  [ Kabal ] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/21/23 04:09AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 04:10AM]  [ Empty One ] Player received drop: x1 Doom Legs, id: 15933, amount: 1, from: Doomwatcher	
[4/21/23 04:11AM]  [ Arab ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 04:12AM]  [ Like My Peep ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 04:13AM]  [ Berrka ] Player received drop: x1 Titan Body, id: 8804, amount: 1, from: Avatar Titan	
[4/21/23 04:16AM]  [ Boterkoek ] Player received drop: x1 Tyrant Aura, id: 12608, amount: 1, from: Tyrant Lord	
[4/21/23 04:17AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 04:18AM]  [ A Fatality ] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/21/23 04:21AM]  [ Boterkoek ] Player received drop: x1 Flaming Katana, id: 17644, amount: 1, from: Lucifer	
[4/21/23 04:22AM]  [ Like My Peep ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 04:23AM]  [ Gekyume ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 04:23AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 04:23AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 04:23AM]  [ Boterkoek ] Player received drop: x1 Lucifer gloves, id: 22104, amount: 1, from: Lucifer	
[4/21/23 04:24AM]  [ Nobledefeat ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 04:25AM]  [ Like My Peep ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 04:26AM]  [ A Fatality ] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/21/23 04:26AM]  [ Boterkoek ] Player received drop: x1 Lucifer body, id: 22101, amount: 1, from: Lucifer	
[4/21/23 04:27AM]  [ Nobledefeat ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 04:27AM]  [ A Fatality ] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 04:29AM]  [ Redx12 ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 04:30AM]  [ Nobledefeat ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 04:30AM]  [ A Fatality ] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 04:30AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 04:30AM]  [ Redx12 ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 04:31AM]  [ Resi ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 04:31AM]  [ Arab ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 04:31AM]  [ Kabal ] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/21/23 04:36AM]  [ Kabal ] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/21/23 04:40AM]  [ Lndy1991 ] Player received drop: x1 Unknown Body, id: 21043, amount: 1, from: Miscreation	
[4/21/23 04:42AM]  [ Like My Peep ] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/21/23 04:43AM]  [ Resi ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 04:43AM]  [ Roe ] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/21/23 04:43AM]  [ Like My Peep ] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/21/23 04:45AM]  [ Nobledefeat ] Player received drop: x1 Zircon (Warrior), id: 23094, amount: 1, from: Luffy	
[4/21/23 04:46AM]  [ Nobledefeat ] Player received drop: x1 Zircon (Warrior), id: 23094, amount: 1, from: Luffy	
[4/21/23 04:46AM]  [ Forest ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 04:46AM]  [ Nadez ] Player received drop: x1 Obsidian Aura, id: 12612, amount: 1, from: Asmodeus	
[4/21/23 04:48AM]  [ Like My Peep ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 04:51AM]  [ Matt0804 ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 04:51AM]  [ A Fatality ] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 04:51AM]  [ Norman ] Player received drop: x1 Maze Cape, id: 17684, amount: 1, from: Maze Guardian	
