[4/15/23 04:56PM] Received item from Like My Peep. Name: Lava bones. Id: 2023, amount: 1000	
[4/20/23 08:23AM] Received item from Bourgondier. Name: $1 Scroll. Id: 10946, amount: 10	
[4/20/23 08:25AM] Gave item to Asquad. Name: Sovereignty prayer scroll. Id: 23169, amount: 1	
[4/20/23 08:25AM] Received item from Asquad. Name: Tarn token. Id: 10835, amount: 2127399	
[4/20/23 08:26AM] Gave item to Resi. Name: Trinity prayer scroll. Id: 23166, amount: 1	
[4/20/23 08:26AM] Received item from Resi. Name: Tarn token. Id: 10835, amount: 2000000	
[4/20/23 08:36AM] Gave item to Ishine. Name: Patience gloves. Id: 23037, amount: 1	
[4/20/23 08:37AM] Gave item to Ishine. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/20/23 08:40AM] Gave item to Boms. Name: Rogue Aura. Id: 12610, amount: 1	
[4/20/23 08:40AM] Gave item to Boms. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/20/23 09:09AM] Gave item to Xcrystalx. Name: Executive Legs. Id: 4686, amount: 1	
[4/20/23 09:09AM] Gave item to Xcrystalx. Name: Agumon Bow. Id: 22155, amount: 1	
[4/20/23 09:32AM] Gave item to Sir Dope. Name: Solar Staff. Id: 22135, amount: 1	
[4/20/23 09:33AM] Gave item to Aaron. Name: Executive Legs. Id: 4686, amount: 1	
[4/20/23 09:33AM] Gave item to Aaron. Name: Solar Staff. Id: 22135, amount: 1	
[4/20/23 09:33AM] Gave item to Aaron. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/20/23 09:33AM] Received item from Aaron. Name: $1 Scroll. Id: 10946, amount: 14	
[4/20/23 09:34AM] Gave item to Aaron. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/20/23 09:49AM] Gave item to Nobledefeat. Name: Solar Hood. Id: 15645, amount: 1	
[4/20/23 09:49AM] Received item from Nobledefeat. Name: Coin. Id: 995, amount: 1504908	
[4/20/23 09:53AM] Gave item to Coke. Name: Prosperous prayer scroll. Id: 23170, amount: 1	
[4/20/23 09:53AM] Received item from Coke. Name: Tarn token. Id: 10835, amount: 1753989	
[4/20/23 10:33AM] Gave item to Voki. Name: Aura (T6). Id: 23049, amount: 1	
[4/20/23 10:33AM] Received item from Voki. Name: $1 Scroll. Id: 10946, amount: 3	
[4/20/23 10:33AM] Gave item to Reaperboi. Name: Aura (T6). Id: 23049, amount: 1	
[4/20/23 10:33AM] Received item from Reaperboi. Name: $1 Scroll. Id: 10946, amount: 3	
[4/20/23 10:38AM] Gave item to Akuna. Name: Infinite prayer potion (T3). Id: 23123, amount: 1	
[4/20/23 10:38AM] Gave item to Alakazam. Name: Infinite prayer potion (T3). Id: 23123, amount: 1	
[4/20/23 10:47AM] Gave item to Zshana. Name: $10 Bond. Id: 23057, amount: 1	
[4/20/23 10:47AM] Gave item to Zshana. Name: $1 Scroll. Id: 10946, amount: 25	
[4/20/23 10:58AM] Gave item to Zshana. Name: $1 Scroll. Id: 10946, amount: 10	
[4/20/23 11:01AM] Gave item to Asquad. Name: Blood Enhancement. Id: 1857, amount: 1	
[4/20/23 11:01AM] Received item from Asquad. Name: Tarn token. Id: 10835, amount: 2000092	
[4/20/23 11:02AM] Received item from Boms. Name: Owner's Attachment. Id: 22110, amount: 1	
[4/20/23 11:02AM] Received item from Boms. Name: Owner's cape. Id: 7995, amount: 1	
[4/20/23 11:03AM] Gave item to Boms. Name: Upgraded Owner's Cape. Id: 22109, amount: 1	
[4/20/23 11:04AM] Received item from Nobledefeat. Name: Tarn token. Id: 10835, amount: 2013695	
[4/20/23 11:06AM] Gave item to Nobledefeat. Name: Owner's Attachment. Id: 22110, amount: 1	
[4/20/23 11:14AM] Gave item to Asaitokj. Name: Godly Bow. Id: 21018, amount: 1	
[4/20/23 11:35AM] Gave item to Roe. Name: Inferno Blade. Id: 20542, amount: 1	
[4/20/23 11:35AM] Gave item to Roe. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/20/23 11:47AM] Gave item to Ydisrespect. Name: Sanctum Golem Pet. Id: 19481, amount: 1	
[4/20/23 11:47AM] Gave item to Ydisrespect. Name: Zinq sword. Id: 23055, amount: 1	
[4/20/23 11:47AM] Gave item to Ydisrespect. Name: Coin. Id: 995, amount: 300000000	
[4/20/23 11:47AM] Gave item to Ydisrespect. Name: Lava bones. Id: 2023, amount: 13328	
[4/20/23 11:48AM] Gave item to Cheezyps3. Name: Obsidian Crossbow. Id: 23066, amount: 1	
[4/20/23 11:48AM] Gave item to Cheezyps3. Name: Rune platebody (h5). Id: 19495, amount: 1	
[4/20/23 11:48AM] Gave item to Cheezyps3. Name: Zinq sword. Id: 23055, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Upgraded Owner's Cape. Id: 22109, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Agumon Aura. Id: 22160, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Goku Boots. Id: 13327, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Shinigami Legs. Id: 13330, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Death Gloves. Id: 14345, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Zircon (Warrior). Id: 23094, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Fazula Book. Id: 4072, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Shinigami Body. Id: 13329, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Aura (T6). Id: 23049, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Collector necklace II. Id: 19888, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Zorbak's statuette. Id: 15585, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Double Damage Scroll 1 Hour. Id: 15357, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Goku Head. Id: 13323, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Drop rate scroll. Id: 23174, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Drop rate scroll. Id: 23178, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Agumon Bow. Id: 22155, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Death Halo. Id: 14361, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Double DR Scroll 1 Hour. Id: 15355, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Infinite overload potion (T3). Id: 23126, amount: 1	
[4/20/23 01:28PM] Received item from Nobledefeat. Name: Tarn token. Id: 10835, amount: 20526032	
[4/20/23 01:30PM] Gave item to Bright. Name: Executive Boots. Id: 8274, amount: 1	
[4/20/23 01:30PM] Gave item to Bright. Name: Executive Legs. Id: 4686, amount: 1	
[4/20/23 01:30PM] Gave item to Bright. Name: Executive Gloves. Id: 8273, amount: 1	
[4/20/23 01:30PM] Gave item to Bright. Name: Executive Helm. Id: 4684, amount: 1	
[4/20/23 01:30PM] Gave item to Bright. Name: Gorvek Pet. Id: 23081, amount: 1	
[4/20/23 01:30PM] Gave item to Bright. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/20/23 01:30PM] Received item from Bright. Name: $1 Scroll. Id: 10946, amount: 9	
[4/20/23 01:33PM] Gave item to Boms. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/20/23 01:59PM] Gave item to Entropy. Name: Upgraded Owner's Cape. Id: 22109, amount: 1	
[4/20/23 01:59PM] Gave item to Entropy. Name: Goku Head. Id: 13323, amount: 1	
[4/20/23 01:59PM] Gave item to Entropy. Name: Yasuda Body. Id: 4077, amount: 1	
[4/20/23 01:59PM] Gave item to Entropy. Name: Agumon Bow. Id: 22155, amount: 1	
[4/20/23 01:59PM] Received item from Entropy. Name: $25 Bond. Id: 23058, amount: 3	
[4/20/23 01:59PM] Received item from Entropy. Name: $10 Bond. Id: 23057, amount: 2	
[4/20/23 01:59PM] Received item from Entropy. Name: $1 Scroll. Id: 10946, amount: 5	
[4/20/23 02:34PM] Gave item to Shadowchii. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/20/23 02:36PM] Gave item to Legion919. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/20/23 02:36PM] Gave item to Legion919. Name: Solar Staff. Id: 22135, amount: 1	
[4/20/23 02:40PM] Gave item to Boms. Name: $1 Scroll. Id: 10946, amount: 47	
[4/20/23 03:42PM] Gave item to Arab. Name: Elite Bow. Id: 8411, amount: 1	
[4/20/23 03:42PM] Received item from Arab. Name: Fazula Staff. Id: 4071, amount: 1	
[4/20/23 03:52PM] Received item from Zshana. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/20/23 03:52PM] Received item from Zshana. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/20/23 03:52PM] Received item from Zshana. Name: Solar Staff. Id: 22135, amount: 1	
[4/20/23 03:52PM] Received item from Zshana. Name: Solar Staff. Id: 22135, amount: 1	
[4/20/23 03:52PM] Received item from Zshana. Name: Solar Staff. Id: 22135, amount: 1	
[4/20/23 04:02PM] Gave item to Arab. Name: Fazula Staff. Id: 4071, amount: 1	
[4/20/23 04:02PM] Received item from Arab. Name: Elite Bow. Id: 8411, amount: 1	
[4/20/23 05:14PM] Gave item to Xcrystalx. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/20/23 05:14PM] Received item from Xcrystalx. Name: Tarn token. Id: 10835, amount: 1000000	
[4/20/23 05:33PM] Gave item to Loonasee. Name: $1 Scroll. Id: 10946, amount: 2	
[4/20/23 05:33PM] Gave item to A Fatality. Name: $1 Scroll. Id: 10946, amount: 20	
[4/20/23 05:51PM] Gave item to Nobledefeat. Name: Zircon (Warrior). Id: 23094, amount: 1	
[4/20/23 05:51PM] Gave item to Nobledefeat. Name: Death Gloves. Id: 14345, amount: 1	
[4/20/23 05:51PM] Gave item to Nobledefeat. Name: Shinigami Legs. Id: 13330, amount: 1	
[4/20/23 05:51PM] Gave item to Nobledefeat. Name: Goku Boots. Id: 13327, amount: 1	
[4/20/23 05:51PM] Gave item to Nobledefeat. Name: Fazula Book. Id: 4072, amount: 1	
[4/20/23 05:51PM] Gave item to Nobledefeat. Name: Collector necklace II. Id: 19888, amount: 1	
[4/20/23 05:51PM] Gave item to Nobledefeat. Name: Agumon Aura. Id: 22160, amount: 1	
[4/20/23 05:51PM] Gave item to Nobledefeat. Name: Shinigami Body. Id: 13329, amount: 1	
[4/20/23 05:52PM] Gave item to Nobledefeat. Name: Upgraded Owner's Cape. Id: 22109, amount: 1	
[4/20/23 05:53PM] Gave item to Nobledefeat. Name: Death Halo. Id: 14361, amount: 1	
[4/20/23 05:55PM] Gave item to Nobledefeat. Name: Gorvek's statuette. Id: 15589, amount: 1	
[4/20/23 05:56PM] Gave item to Suh. Name: Yasuda Body. Id: 4077, amount: 1	
[4/20/23 05:56PM] Received item from Suh. Name: Yasuda Head. Id: 4075, amount: 1	
[4/20/23 05:56PM] Gave item to Nobledefeat. Name: Yasuda Head. Id: 4075, amount: 1	
[4/20/23 05:57PM] Gave item to Nobledefeat. Name: Tarn token. Id: 10835, amount: 3027693	
[4/20/23 05:58PM] Gave item to Nobledefeat. Name: Drop rate scroll. Id: 23178, amount: 1	
[4/20/23 05:58PM] Gave item to Nobledefeat. Name: Drop rate scroll. Id: 23174, amount: 1	
[4/20/23 05:58PM] Gave item to Nobledefeat. Name: Infinite overload potion (T3). Id: 23126, amount: 1	
[4/20/23 05:58PM] Gave item to Nobledefeat. Name: Infinite healing potion (T3). Id: 23120, amount: 1	
[4/20/23 06:00PM] Received item from Zshana. Name: Inferno's statuette. Id: 15584, amount: 1	
[4/20/23 06:00PM] Received item from Zshana. Name: Tarn token. Id: 10835, amount: 3000000	
[4/20/23 06:03PM] Received item from Zshana. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/20/23 06:05PM] Gave item to Entropy. Name: Emerald Coif. Id: 11001, amount: 1	
[4/20/23 06:10PM] Gave item to Entropy. Name: Emerald Body. Id: 11002, amount: 1	
[4/20/23 06:22PM] Gave item to Nobledefeat. Name: $10 Bond. Id: 23057, amount: 2	
[4/20/23 06:22PM] Gave item to Nobledefeat. Name: $1 Scroll. Id: 10946, amount: 14	
[4/20/23 06:25PM] Gave item to Nobledefeat. Name: Fury shark. Id: 17817, amount: 1	
[4/20/23 06:25PM] Gave item to Nobledefeat. Name: Fury shark. Id: 17817, amount: 1	
[4/20/23 06:25PM] Received item from Nobledefeat. Name: Gorvek's statuette. Id: 15589, amount: 1	
[4/20/23 06:25PM] Received item from Nobledefeat. Name: Upgraded Owner's Cape. Id: 22109, amount: 1	
[4/20/23 06:41PM] Gave item to Nobledefeat. Name: $1 Scroll. Id: 10946, amount: 10	
[4/20/23 07:13PM] Received item from Happy. Name: Tarn token. Id: 10835, amount: 7000000	
[4/20/23 07:14PM] Gave item to Nobledefeat. Name: Tarn token. Id: 10835, amount: 7000592	
[4/20/23 08:05PM] Received item from Zshana. Name: Blood Enhancement. Id: 1857, amount: 1	
[4/20/23 08:45PM] Gave item to Zshana. Name: Blood Enhancement. Id: 1857, amount: 1	
[4/20/23 08:45PM] Received item from Zshana. Name: $10 Bond. Id: 23057, amount: 2	
[4/20/23 08:46PM] Gave item to Nobledefeat. Name: $10 Bond. Id: 23057, amount: 4	
[4/20/23 08:46PM] Gave item to Nobledefeat. Name: $1 Scroll. Id: 10946, amount: 12	
[4/20/23 08:47PM] Received item from Nobledefeat. Name: Upgraded Owner's Cape. Id: 22109, amount: 1	
[4/20/23 08:57PM] Gave item to 1 3. Name: Groudon Boots. Id: 3107, amount: 1	
[4/20/23 08:57PM] Gave item to 1 3. Name: Groudon Body. Id: 19918, amount: 1	
[4/20/23 08:57PM] Gave item to 1 3. Name: Groudon Staff. Id: 13640, amount: 1	
[4/20/23 08:57PM] Gave item to 1 3. Name: Groudon Aura. Id: 15448, amount: 1	
[4/20/23 08:57PM] Gave item to 1 3. Name: Executive Legs. Id: 4686, amount: 1	
[4/20/23 08:57PM] Gave item to 1 3. Name: Groudon Helm. Id: 21934, amount: 1	
[4/20/23 08:57PM] Received item from 1 3. Name: Tarn token. Id: 10835, amount: 514612	
[4/20/23 09:11PM] Gave item to Yavid. Name: Groudon Body. Id: 19918, amount: 1	
[4/20/23 09:11PM] Received item from Yavid. Name: $1 Scroll. Id: 10946, amount: 4	
[4/20/23 09:29PM] Received item from Nobledefeat. Name: Groudon Legs. Id: 19913, amount: 1	
[4/21/23 05:52AM] Gave item to Nobledefeat. Name: Upgraded Owner's Cape. Id: 22109, amount: 1	
[4/21/23 06:21AM] Gave item to Roe. Name: Tarn token. Id: 10835, amount: 1218300	
[4/21/23 06:21AM] Received item from Roe. Name: Double Damage Scroll 30 Minutes. Id: 15359, amount: 1	
[4/21/23 06:21AM] Received item from Roe. Name: Double Damage Scroll 30 Minutes. Id: 15359, amount: 1	
[4/21/23 06:21AM] Received item from Roe. Name: Double DR Scroll 30 Minutes. Id: 15358, amount: 1	
[4/21/23 06:21AM] Received item from Roe. Name: DMG Potion (Mortal). Id: 3090, amount: 1	
[4/21/23 06:21AM] Received item from Roe. Name: Varth Teddy. Id: 22151, amount: 1	
[4/21/23 07:54AM] Gave item to Entropy. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/21/23 07:54AM] Received item from Entropy. Name: Yasuda Wings. Id: 3470, amount: 1	
[4/21/23 08:16AM] Gave item to Nobledefeat. Name: Yasuda Gloves. Id: 4085, amount: 1	
[4/21/23 08:16AM] Gave item to Nobledefeat. Name: Tarn token. Id: 10835, amount: 3510303	
[4/21/23 08:16AM] Received item from Nobledefeat. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/21/23 08:24AM] Gave item to Nobledefeat. Name: Inferno's statuette. Id: 15584, amount: 1	
[4/21/23 10:04AM] Gave item to Zshana. Name: Tarn token. Id: 10835, amount: 38000000	
[4/21/23 10:04AM] Received item from Zshana. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 10:39AM] Gave item to Im A Potato. Name: Cursed Box. Id: 15003, amount: 1	
[4/21/23 10:40AM] Gave item to Inherited. Name: Tarn token. Id: 10835, amount: 1500262	
[4/21/23 10:40AM] Received item from Inherited. Name: Aura (T6). Id: 23049, amount: 1	
[4/21/23 10:41AM] Gave item to Oblivion. Name: Aura (T6). Id: 23049, amount: 1	
[4/21/23 10:41AM] Received item from Oblivion. Name: Tarn token. Id: 10835, amount: 1000266	
[4/21/23 10:46AM] Gave item to Bookie. Name: Evil Body. Id: 14327, amount: 1	
[4/21/23 10:46AM] Received item from Bookie. Name: $1 Scroll. Id: 10946, amount: 5	
[4/21/23 10:51AM] Gave item to Bookie. Name: Black platebody (h4). Id: 19490, amount: 1	
[4/21/23 10:51AM] Gave item to Bookie. Name: Evil Gloves. Id: 14323, amount: 1	
[4/21/23 10:51AM] Received item from Bookie. Name: Aura (T6). Id: 23049, amount: 1	
[4/21/23 10:53AM] Gave item to Esso. Name: Evil Gloves. Id: 14323, amount: 1	
[4/21/23 10:53AM] Received item from Esso. Name: Tarn token. Id: 10835, amount: 600000	
[4/21/23 11:00AM] Gave item to Blind Shit. Name: Cursed Box. Id: 15003, amount: 1	
[4/21/23 11:24AM] Gave item to Dream. Name: Evil Body. Id: 14327, amount: 1	
[4/21/23 11:24AM] Gave item to Dream. Name: Executive Bow. Id: 5012, amount: 1	
[4/21/23 11:24AM] Gave item to Dream. Name: Groudon Helm. Id: 21934, amount: 1	
[4/21/23 11:24AM] Gave item to Dream. Name: Black platebody (h4). Id: 19490, amount: 1	
[4/21/23 11:24AM] Gave item to Dream. Name: Executive Boots. Id: 8274, amount: 1	
[4/21/23 11:24AM] Received item from Dream. Name: $1 Scroll. Id: 10946, amount: 29	
[4/21/23 11:29AM] Gave item to Dream. Name: Miner chestplate (adamant). Id: 20585, amount: 1	
[4/21/23 11:30AM] Gave item to Loonasee. Name: Miner chestplate (adamant). Id: 20585, amount: 1	
[4/21/23 12:19PM] Gave item to Yavid. Name: Tarn token. Id: 10835, amount: 1900000	
[4/21/23 12:19PM] Received item from Yavid. Name: $25 Bond. Id: 23058, amount: 2	
[4/21/23 01:06PM] Gave item to Zshana. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/21/23 01:49PM] Gave item to Rayquaza. Name: Evil Gloves. Id: 14323, amount: 1	
[4/21/23 02:12PM] Gave item to Like My Peep. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/21/23 02:12PM] Received item from Like My Peep. Name: Yasuda Body. Id: 4077, amount: 1	
[4/21/23 02:23PM] Gave item to Like My Peep. Name: Yasuda Scythe. Id: 3472, amount: 1	
[4/21/23 02:23PM] Received item from Like My Peep. Name: Tarn token. Id: 10835, amount: 10687736	
[4/21/23 03:11PM] Gave item to O T T E R. Name: Tarn token. Id: 10835, amount: 3000000	
[4/21/23 03:11PM] Received item from O T T E R. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/21/23 04:57PM] Gave item to Smelly Arab. Name: Tarn token. Id: 10835, amount: 914222	
[4/21/23 05:18PM] Gave item to Aaron. Name: Soldier Helm. Id: 23075, amount: 1	
[4/21/23 05:18PM] Received item from Aaron. Name: Tarn token. Id: 10835, amount: 300000	
[4/21/23 05:23PM] Gave item to Ronnie V2. Name: Evil Gloves. Id: 14323, amount: 1	
[4/21/23 05:23PM] Gave item to Ronnie V2. Name: Evil Legs. Id: 14331, amount: 1	
[4/21/23 05:23PM] Gave item to Ronnie V2. Name: Evil Boots. Id: 14329, amount: 1	
[4/21/23 05:23PM] Gave item to Ronnie V2. Name: Evil Body. Id: 14327, amount: 1	
[4/21/23 05:23PM] Gave item to Ronnie V2. Name: Evil Helm. Id: 14325, amount: 1	
[4/21/23 05:23PM] Gave item to Ronnie V2. Name: Evil Scythe. Id: 22133, amount: 1	
[4/21/23 05:23PM] Gave item to Ronnie V2. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/21/23 05:23PM] Gave item to Ronnie V2. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/21/23 05:23PM] Gave item to Ronnie V2. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/21/23 05:23PM] Gave item to Ronnie V2. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/21/23 05:23PM] Gave item to Ronnie V2. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/21/23 05:24PM] Gave item to Arab. Name: Trinity prayer scroll. Id: 23166, amount: 1	
[4/21/23 05:24PM] Received item from Arab. Name: Tarn token. Id: 10835, amount: 3000000	
[4/21/23 06:18PM] Gave item to Kabal. Name: Executive Bow. Id: 5012, amount: 1	
[4/21/23 06:34PM] Received item from Like My Peep. Name: Executive Bow. Id: 5012, amount: 1	
[4/21/23 06:38PM] Gave item to Remorse. Name: Tarn token. Id: 10835, amount: 10000000	
[4/21/23 06:38PM] Gave item to Remorse. Name: Executive Bow. Id: 5012, amount: 1	
[4/21/23 06:38PM] Gave item to Remorse. Name: Yasuda Body. Id: 4077, amount: 1	
[4/21/23 06:38PM] Gave item to Remorse. Name: Yasuda Scythe. Id: 3472, amount: 1	
[4/21/23 06:38PM] Gave item to Remorse. Name: Yasuda Wings. Id: 3470, amount: 1	
[4/21/23 06:38PM] Gave item to Remorse. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/21/23 06:38PM] Received item from Remorse. Name: Owner's Boots. Id: 22235, amount: 1	
[4/21/23 09:22PM] Received item from Entropy. Name: Gladiator Shield. Id: 15008, amount: 1	
[4/21/23 09:22PM] Received item from Entropy. Name: Gladiator Shield. Id: 15008, amount: 1	
[4/21/23 09:22PM] Received item from Entropy. Name: Gladiator Body. Id: 15006, amount: 1	
[4/21/23 09:22PM] Received item from Entropy. Name: Gladiator Body. Id: 15006, amount: 1	
[4/21/23 09:58PM] Gave item to Entropy. Name: $25 Bond. Id: 23058, amount: 1	
[4/21/23 09:58PM] Received item from Entropy. Name: Gladiator Glaive. Id: 20552, amount: 1	
[4/21/23 09:58PM] Received item from Entropy. Name: Gladiator Glaive. Id: 20552, amount: 1	
[4/21/23 09:58PM] Received item from Entropy. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/21/23 09:58PM] Received item from Entropy. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/21/23 10:36PM] Gave item to Entropy. Name: $1 Scroll. Id: 10946, amount: 20	
[4/21/23 10:36PM] Received item from Entropy. Name: Gladiator Body. Id: 15006, amount: 1	
[4/21/23 10:36PM] Received item from Entropy. Name: Gladiator Body. Id: 15006, amount: 1	
[4/21/23 10:37PM] Gave item to Redx12. Name: $25 Bond. Id: 23058, amount: 1	
[4/21/23 10:37PM] Received item from Redx12. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/21/23 10:37PM] Received item from Redx12. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/21/23 10:37PM] Received item from Redx12. Name: Gladiator Gloves. Id: 15200, amount: 1	
[4/21/23 10:37PM] Received item from Redx12. Name: Gladiator Body. Id: 15006, amount: 1	
[4/21/23 10:39PM] Gave item to Kabal. Name: Gladiator Glaive. Id: 20552, amount: 1	
[4/21/23 10:39PM] Received item from Kabal. Name: Tarn token. Id: 10835, amount: 8000127	
[4/21/23 10:39PM] Received item from Kabal. Name: Gladiator Body. Id: 15006, amount: 1	
[4/21/23 10:39PM] Received item from Kabal. Name: Gladiator Body. Id: 15006, amount: 1	
[4/22/23 12:53AM] Gave item to Ainokea. Name: Gladiator Boots. Id: 15201, amount: 1	
[4/22/23 12:53AM] Gave item to Ainokea. Name: Gladiator Cape. Id: 15100, amount: 1	
[4/22/23 12:53AM] Gave item to Ainokea. Name: Gladiator Helm. Id: 15005, amount: 1	
[4/22/23 12:53AM] Gave item to Ainokea. Name: Gladiator Body. Id: 15006, amount: 1	
[4/22/23 12:53AM] Gave item to Ainokea. Name: Gladiator Shield. Id: 15008, amount: 1	
[4/22/23 12:53AM] Gave item to Ainokea. Name: Gladiator Gloves. Id: 15200, amount: 1	
[4/22/23 12:53AM] Gave item to Ainokea. Name: Gladiator Glaive. Id: 20552, amount: 1	
[4/22/23 12:53AM] Gave item to Ainokea. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/22/23 12:53AM] Received item from Ainokea. Name: Tarn token. Id: 10835, amount: 2375034	
[4/22/23 12:54AM] Gave item to Ainokea. Name: Tarn token. Id: 10835, amount: 125677	
[4/22/23 05:15AM] Gave item to Dwightshrute. Name: Obsidian Crossbow. Id: 23066, amount: 1	
[4/22/23 05:39AM] Received item from Dwightshrute. Name: Obsidian Crossbow. Id: 23066, amount: 1	
[4/22/23 05:49AM] Gave item to Slayer. Name: Sovereignty prayer scroll. Id: 23169, amount: 1	
[4/22/23 05:49AM] Received item from Slayer. Name: Tarn token. Id: 10835, amount: 2500994	
[4/22/23 06:20AM] Gave item to Xtc. Name: Tarn token. Id: 10835, amount: 20000000	
[4/22/23 06:20AM] Gave item to Xtc. Name: Yasuda Gloves. Id: 4085, amount: 1	
[4/22/23 06:20AM] Gave item to Xtc. Name: $25 Bond. Id: 23058, amount: 2	
[4/22/23 06:20AM] Gave item to Xtc. Name: $10 Bond. Id: 23057, amount: 5	
[4/22/23 06:20AM] Gave item to Xtc. Name: Obsidian Crossbow. Id: 23066, amount: 1	
[4/22/23 06:20AM] Gave item to Xtc. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 06:20AM] Received item from Xtc. Name: Owner's Gloves. Id: 22236, amount: 1	
[4/22/23 07:38AM] Gave item to Ganjaman. Name: Onyx Helm. Id: 20427, amount: 1	
[4/22/23 07:38AM] Gave item to Ganjaman. Name: Miner chestplate (steel). Id: 20583, amount: 1	
[4/22/23 07:38AM] Gave item to Ganjaman. Name: Soldier Legs. Id: 23077, amount: 1	
[4/22/23 07:38AM] Gave item to Ganjaman. Name: Collector necklace. Id: 19886, amount: 1	
[4/22/23 07:38AM] Gave item to Ganjaman. Name: Blood Body. Id: 8814, amount: 1	
[4/22/23 07:38AM] Gave item to Ganjaman. Name: Gladiator Boots. Id: 15201, amount: 1	
[4/22/23 07:38AM] Gave item to Ganjaman. Name: Lava bones. Id: 2023, amount: 10278	
[4/22/23 07:46AM] Gave item to Boms. Name: Collector Attachment. Id: 9084, amount: 1	
[4/22/23 07:59AM] Gave item to Dwightshrute. Name: Obsidian Crossbow. Id: 23066, amount: 1	
[4/22/23 08:29AM] Gave item to Just Kirbs. Name: Miner chestplate (steel). Id: 20583, amount: 1	
[4/22/23 08:51AM] Gave item to Freddie. Name: Infinite overload potion (T1). Id: 23124, amount: 1	
[4/23/23 04:36AM] Gave item to Xtra25. Name: Infinite prayer potion (T3). Id: 23123, amount: 1	
[4/23/23 05:28AM] Gave item to I Ftw. Name: Collector necklace. Id: 19886, amount: 1	
[4/23/23 05:28AM] Gave item to I Ftw. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/23/23 05:28AM] Gave item to I Ftw. Name: Onyx Body. Id: 20260, amount: 1	
[4/23/23 05:28AM] Gave item to I Ftw. Name: Gladiator Cape. Id: 15100, amount: 1	
[4/23/23 05:28AM] Gave item to I Ftw. Name: Dragonite Pet. Id: 19483, amount: 1	
[4/23/23 05:28AM] Gave item to I Ftw. Name: $10 Bond. Id: 23057, amount: 1	
[4/23/23 05:28AM] Received item from I Ftw. Name: DMG Potion (Mortal). Id: 3090, amount: 1	
[4/23/23 05:28AM] Received item from I Ftw. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/23/23 05:42AM] Received item from Kabal. Name: Tarn token. Id: 10835, amount: 28000000	
