[4/17/23 01:11AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Redx12	
[4/17/23 03:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 03:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 03:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 03:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 03:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 03:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 03:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 03:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 03:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 03:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 03:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 03:21AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 03:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Redx12	
[4/17/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Redx12	
[4/17/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Redx12	
[4/17/23 03:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Redx12	
[4/17/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Redx12	
[4/17/23 03:44AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Redx12	
[4/17/23 04:11AM] Player picked up item: Coin, id: 995, amount: 2202584, owner: Redx12	
[4/17/23 04:11AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Redx12	
[4/17/23 04:40AM] Player picked up item: Coin, id: 995, amount: 1906098, owner: Redx12	
[4/17/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Redx12	
[4/17/23 04:41AM] Player picked up item: Coin, id: 995, amount: 3026855, owner: Redx12	
[4/17/23 04:41AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Redx12	
[4/17/23 05:11AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Redx12	
[4/17/23 05:18AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 05:18AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 05:18AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 05:18AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 05:18AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Redx12	
[4/17/23 05:18AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 05:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 05:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 05:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 05:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Redx12	
[4/17/23 05:20AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:20AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Redx12	
[4/17/23 05:20AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:20AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:20AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:20AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:20AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:23AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Redx12	
[4/17/23 05:23AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Redx12	
[4/17/23 05:23AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Redx12	
[4/17/23 05:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:24AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Redx12	
[4/17/23 05:24AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Redx12	
[4/17/23 05:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:24AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Redx12	
[4/17/23 05:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:25AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:25AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:25AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:25AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:25AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:25AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:26AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Redx12	
[4/17/23 05:26AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Redx12	
[4/17/23 05:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Redx12	
[4/17/23 05:27AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Redx12	
[4/17/23 05:27AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Redx12	
[4/17/23 05:27AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:27AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:27AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:27AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:28AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:28AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:28AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:28AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:28AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:28AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:28AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:29AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:29AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:29AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:29AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:29AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:29AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:29AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:30AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:30AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:31AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:31AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:32AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:32AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:32AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:33AM] Player picked up item: Nightmare legs, id: 23030, amount: 1, owner: Redx12	
[4/17/23 05:33AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:33AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:33AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:33AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:34AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Redx12	
[4/17/23 05:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 05:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 05:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Redx12	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Redx12	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:38AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:38AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:38AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Redx12	
[4/17/23 05:38AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:38AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:39AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:39AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:39AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Redx12	
[4/17/23 05:41AM] Player picked up item: Coin, id: 995, amount: 1641764, owner: Redx12	
[4/17/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Redx12	
[4/17/23 05:42AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Redx12	
[4/17/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Redx12	
[4/17/23 05:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Redx12	
[4/17/23 05:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Redx12	
[4/17/23 05:46AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Redx12	
[4/17/23 05:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 05:49AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 05:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 05:49AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Redx12	
[4/17/23 05:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 05:49AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:49AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:49AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Redx12	
[4/17/23 05:49AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 05:51AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Redx12	
[4/17/23 05:51AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:51AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 05:56AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Redx12	
[4/17/23 05:58AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Redx12	
[4/17/23 05:58AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Redx12	
[4/17/23 06:13AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Redx12	
[4/17/23 06:13AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Redx12	
[4/17/23 06:14AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Redx12	
[4/17/23 06:14AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:16AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:16AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Redx12	
[4/17/23 06:17AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Redx12	
[4/17/23 06:21AM] Player picked up item: Nightmare helm, id: 23028, amount: 1, owner: Redx12	
[4/17/23 06:21AM] Player picked up item: Nightmare helm, id: 23028, amount: 1, owner: Redx12	
[4/17/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 06:22AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:24AM] Player picked up item: Nightmare hammers, id: 23033, amount: 1, owner: Redx12	
[4/17/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 06:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:38AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Redx12	
[4/17/23 06:39AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Redx12	
[4/17/23 06:39AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:41AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Redx12	
[4/17/23 06:41AM] Player picked up item: Coin, id: 995, amount: 2505772, owner: Redx12	
[4/17/23 06:41AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Redx12	
[4/17/23 06:45AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Redx12	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 06:47AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Redx12	
[4/17/23 06:48AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 06:51AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 06:51AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 06:54AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Redx12	
[4/17/23 06:54AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 06:54AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:55AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:55AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Redx12	
[4/17/23 06:55AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:55AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Redx12	
[4/17/23 06:55AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Redx12	
[4/17/23 06:57AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Redx12	
[4/17/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Redx12	
[4/17/23 07:00AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Redx12	
[4/17/23 07:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Redx12	
[4/17/23 07:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Redx12	
[4/17/23 07:10AM] Player picked up item: Coin, id: 995, amount: 1642853, owner: Redx12	
[4/17/23 07:10AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Redx12	
[4/17/23 07:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Redx12	
[4/17/23 07:12AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Redx12	
[4/17/23 07:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Redx12	
[4/17/23 07:17AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Redx12	
[4/17/23 07:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Redx12	
[4/17/23 07:19AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Redx12	
[4/17/23 07:19AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Redx12	
[4/17/23 09:38AM] Player picked up item: Sacred Body, id: 23135, amount: 1, owner: Redx12	
[4/17/23 01:11PM] Player picked up item: Antique Sword, id: 23146, amount: 1, owner: Redx12	
[4/20/23 02:32PM] Player picked up item: Patience helm, id: 23034, amount: 1, owner: Redx12	
[4/20/23 05:51PM] Player picked up item: Evil Helm, id: 14325, amount: 1, owner: Redx12	
