[4/16/23 12:15AM] Player picked up item: Coin, id: 995, amount: 100, owner: Vetarn	
[4/17/23 07:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:25AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:25AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:25AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 07:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 07:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 07:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 09:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
