[4/17/23 12:27PM] Player picked up item: Coin, id: 995, amount: 200, owner: Proxy	
[4/17/23 01:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:43PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:45PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:45PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:45PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:50PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Proxy	
[4/17/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 01:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:52PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Proxy	
[4/17/23 01:52PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Proxy	
[4/17/23 01:52PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Proxy	
[4/17/23 01:52PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Proxy	
[4/17/23 01:52PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Proxy	
[4/17/23 01:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 01:52PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 01:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:03PM] Player picked up item: Coin, id: 995, amount: 1342050, owner: Proxy	
[4/17/23 02:03PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:04PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Proxy	
[4/17/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:17PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:18PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:21PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:21PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 02:23PM] Player picked up item: Coin, id: 995, amount: 800, owner: Proxy	
[4/17/23 02:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:23PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Proxy	
[4/17/23 02:33PM] Player picked up item: Coin, id: 995, amount: 3244327, owner: Proxy	
[4/17/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Proxy	
[4/17/23 02:34PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Proxy	
[4/17/23 02:34PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Proxy	
[4/17/23 02:35PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:36PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Proxy	
[4/17/23 02:36PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Proxy	
[4/17/23 02:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 02:36PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:45PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:46PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:46PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:46PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:46PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:46PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:46PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:48PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Proxy	
[4/17/23 02:48PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Proxy	
[4/17/23 02:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:49PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:49PM] Player picked up item: Coin, id: 995, amount: 600, owner: Proxy	
[4/17/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:52PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:52PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 02:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 02:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:03PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:13PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 03:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 03:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 03:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:24PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:24PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:29PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:29PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:30PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 03:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 03:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
