[4/19/23 03:38PM] Player picked up item: Coin, id: 995, amount: 100, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:46PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:46PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:52PM] Player picked up item: Coin, id: 995, amount: 2270337, owner: Muradin	
[4/19/23 11:52PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muradin	
[4/19/23 11:57PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muradin	
[4/19/23 11:59PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muradin	
[4/19/23 11:59PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muradin	
