[4/15/23 01:31AM] Player picked up item: Coin, id: 995, amount: 100, owner: Rks	
[4/15/23 02:33PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 02:33PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/15/23 02:33PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 02:34PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:34PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 02:34PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 02:34PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 02:34PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slayer	
[4/15/23 02:34PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/15/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 02:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 02:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/15/23 02:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 02:37PM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Slayer	
[4/15/23 02:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Slayer	
[4/15/23 02:40PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Slayer	
[4/15/23 02:40PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slayer	
[4/15/23 02:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 02:40PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 02:40PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Slayer	
[4/15/23 02:40PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 02:40PM] Player picked up item: Lava bones, id: 2023, amount: 15, owner: Slayer	
[4/15/23 02:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:41PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Slayer	
[4/15/23 02:41PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 02:41PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 02:41PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slayer	
[4/15/23 02:42PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/15/23 02:42PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 02:43PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Slayer	
[4/15/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slayer	
[4/15/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 02:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 02:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 02:43PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 02:44PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 02:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 02:45PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 02:46PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 02:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 02:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 02:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 02:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/17/23 12:56AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hc Don	
[4/18/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Slayer	
[4/18/23 01:43AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Slayer	
[4/18/23 01:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Slayer	
[4/22/23 12:04AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Slayer	
[4/22/23 03:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/22/23 03:12AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/22/23 03:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/22/23 03:14AM] Player picked up item: Mystic boots, id: 23025, amount: 1, owner: Slayer	
[4/22/23 03:14AM] Player picked up item: Mystic boots, id: 23025, amount: 1, owner: Slayer	
[4/22/23 03:14AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slayer	
[4/22/23 03:15AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Slayer	
[4/22/23 03:15AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Slayer	
[4/22/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/22/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/22/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/22/23 03:17AM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Slayer	
[4/22/23 03:17AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slayer	
[4/22/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slayer	
[4/22/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/22/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Slayer	
[4/22/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/22/23 03:18AM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Slayer	
[4/22/23 03:18AM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Slayer	
[4/22/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/22/23 07:29PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Slayer	
[4/22/23 07:29PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Slayer	
[4/25/23 12:20AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Beastthao	
