[4/15/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 09:14PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 09:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 09:14PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:15PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:15PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:15PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:15PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruthie	
[4/15/23 09:16PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Ruthie	
[4/15/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 09:17PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:17PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:21PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruthie	
[4/15/23 09:21PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Ruthie	
[4/15/23 09:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 09:21PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Ruthie	
[4/15/23 09:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 09:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 09:21PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:23PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Ruthie	
[4/15/23 09:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 09:24PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruthie	
[4/15/23 09:25PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruthie	
[4/15/23 09:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:25PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Ruthie	
[4/15/23 09:25PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruthie	
[4/15/23 09:25PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruthie	
[4/15/23 09:27PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:27PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:27PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 09:28PM] Player picked up item: Coin, id: 995, amount: 900, owner: Ruthie	
[4/15/23 09:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 09:30PM] Player picked up item: Coin, id: 995, amount: 1688546, owner: Ruthie	
[4/15/23 09:30PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Ruthie	
[4/15/23 09:31PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Ruthie	
[4/15/23 09:32PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Ruthie	
[4/15/23 09:32PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Ruthie	
[4/15/23 10:00PM] Player picked up item: Coin, id: 995, amount: 2241138, owner: Ruthie	
[4/15/23 10:00PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Ruthie	
[4/15/23 10:29PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Ruthie	
[4/15/23 10:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Ruthie	
[4/15/23 10:30PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Ruthie	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 3878762, owner: Ruthie	
[4/15/23 10:31PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Ruthie	
[4/15/23 10:32PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Ruthie	
[4/15/23 10:32PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Ruthie	
[4/15/23 10:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:33PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:35PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:37PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:39PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruthie	
[4/15/23 10:39PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Ruthie	
[4/15/23 10:39PM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Ruthie	
[4/15/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Ruthie	
[4/15/23 10:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:40PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:40PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:40PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Ruthie	
[4/15/23 10:40PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:40PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Ruthie	
[4/15/23 10:40PM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Ruthie	
[4/15/23 10:41PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:41PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:41PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruthie	
[4/15/23 10:41PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:42PM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Ruthie	
[4/15/23 10:42PM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Ruthie	
[4/15/23 10:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:44PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:46PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruthie	
[4/15/23 10:46PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruthie	
[4/15/23 10:46PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruthie	
[4/15/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruthie	
[4/15/23 10:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruthie	
[4/15/23 11:08PM] Player picked up item: Coin, id: 995, amount: 1184640, owner: Ruthie	
[4/15/23 11:08PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Ruthie	
[4/15/23 11:09PM] Player picked up item: Coin, id: 995, amount: 2067695, owner: Ruthie	
[4/15/23 11:09PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Ruthie	
[4/15/23 11:25PM] Player picked up item: Coin, id: 995, amount: 1438347, owner: Ruthie	
[4/15/23 11:25PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Ruthie	
[4/15/23 11:26PM] Player picked up item: Coin, id: 995, amount: 4099076, owner: Ruthie	
[4/15/23 11:26PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Ruthie	
[4/15/23 11:27PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Ruthie	
[4/15/23 11:27PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Ruthie	
[4/15/23 11:29PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Ruthie	
[4/15/23 11:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Ruthie	
[4/15/23 11:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Weed	
[4/15/23 11:30PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Weed	
[4/15/23 11:40PM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Ruthie	
[4/16/23 12:18AM] Player picked up item: Mystic boots, id: 23025, amount: 1, owner: Ruthie	
[4/16/23 02:14AM] Player picked up item: Super restore (1), id: 3030, amount: 1, owner: Ruthie	
[4/16/23 02:14AM] Player picked up item: Fury shark, id: 17817, amount: 1, owner: Ruthie	
[4/16/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 380, owner: Zshana	
[4/17/23 07:32AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: K8	
[4/17/23 07:32AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: K8	
[4/17/23 07:32AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: K8	
[4/17/23 07:32AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: K8	
[4/17/23 08:39AM] Player picked up item: Emerald Crossbow, id: 8088, amount: 1, owner: Coke	
[4/17/23 10:36AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Zshana	
[4/17/23 12:19PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Akuna	
[4/17/23 12:29PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Jroc	
[4/18/23 07:59AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Ruthie	
[4/18/23 03:48PM] Player picked up item: Unknown Helm, id: 21042, amount: 1, owner: Like My Peep	
[4/18/23 03:49PM] Player picked up item: Gold Body, id: 11184, amount: 1, owner: Like My Peep	
[4/19/23 01:06AM] Player picked up item: $10 Bond, id: 23057, amount: 115, owner: Ruthie	
[4/19/23 01:11AM] Player picked up item: Emerald Crossbow, id: 8088, amount: 1, owner: Ruthie	
[4/21/23 08:36AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Chainz	
[4/21/23 08:36AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Chainz	
[4/21/23 08:39AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Onlyfans	
[4/21/23 02:27PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Mana	
[4/22/23 11:10AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Rak	
[4/22/23 05:47PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Voki	
[4/22/23 05:47PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Voki	
[4/23/23 01:14PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Icy	
