[4/16/23 08:37AM] Player picked up item: Coin, id: 995, amount: 100, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 11:48AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 11:48AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:48AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Origin	
[4/16/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:48AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 11:48AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Origin	
[4/16/23 11:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 11:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 11:52AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 11:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:54AM] Player picked up item: Coin, id: 995, amount: 1260501, owner: Origin	
[4/16/23 11:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:56AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Origin	
[4/16/23 11:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:01PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:02PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 12:02PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:03PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 12:03PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:03PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 12:04PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:04PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:04PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:04PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:08PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 12:08PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 12:08PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 12:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:09PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 12:09PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:09PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Origin	
[4/16/23 12:09PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 12:09PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 12:11PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 12:11PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Origin	
[4/16/23 12:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Origin	
[4/16/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Origin	
[4/16/23 12:12PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 12:12PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:13PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:13PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Origin	
[4/16/23 12:13PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:13PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 12:14PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 12:14PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:14PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:14PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 12:14PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:14PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 12:15PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:15PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 12:15PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:15PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Origin	
[4/16/23 12:15PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:16PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:16PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 12:16PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:17PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Origin	
[4/16/23 12:17PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 12:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 12:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 12:18PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 12:18PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:19PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:19PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:19PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 12:19PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:20PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Origin	
[4/16/23 12:20PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 12:20PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Origin	
[4/16/23 12:20PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:21PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:21PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 12:21PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 12:21PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:24PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Origin	
[4/16/23 12:24PM] Player picked up item: Coin, id: 995, amount: 2573470, owner: Origin	
[4/16/23 12:24PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Origin	
[4/16/23 12:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 12:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 12:25PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:27PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Origin	
[4/16/23 12:27PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Origin	
[4/16/23 12:27PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Origin	
[4/16/23 12:27PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Origin	
[4/16/23 12:28PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:28PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:28PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:29PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:29PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:29PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:29PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:29PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 12:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 12:29PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:29PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:30PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 12:31PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:31PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:31PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:31PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 12:31PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:32PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:32PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 12:32PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:32PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:32PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Origin	
[4/16/23 12:34PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 12:34PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:34PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Origin	
[4/16/23 12:34PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 12:35PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 12:35PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:35PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Origin	
[4/16/23 12:35PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:35PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 12:36PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:36PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 12:36PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:36PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:37PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:37PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 12:37PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:37PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 12:37PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:38PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 12:38PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:38PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 12:38PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:38PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 12:38PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:39PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:39PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:40PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 12:40PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 12:40PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:40PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:40PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:40PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:40PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:41PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 12:41PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 12:41PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 12:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:42PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:42PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 12:43PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Origin	
[4/16/23 12:43PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 12:43PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 12:43PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 12:45PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:45PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 12:45PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 12:45PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 12:45PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:46PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 12:46PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 12:46PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:46PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Origin	
[4/16/23 12:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 12:47PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 12:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:47PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:47PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 12:50PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Origin	
[4/16/23 12:50PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 12:50PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 12:50PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 12:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:51PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:51PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 12:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 12:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 12:51PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:51PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 12:51PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 12:51PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
