[4/17/23 06:07AM] Player picked up item: Coin, id: 995, amount: 100, owner: Tao	
[4/17/23 07:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 07:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 07:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 07:24AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 07:25AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 07:25AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 07:25AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 07:25AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Tao	
[4/17/23 07:43AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:43AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Tao	
[4/17/23 07:43AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 07:43AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Tao	
[4/17/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:44AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tao	
[4/17/23 07:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:45AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tao	
[4/17/23 07:45AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tao	
[4/17/23 07:46AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tao	
[4/17/23 07:47AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tao	
[4/17/23 07:47AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tao	
[4/17/23 07:47AM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Tao	
[4/17/23 07:47AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tao	
[4/17/23 07:47AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tao	
[4/17/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Tao	
[4/17/23 07:47AM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Tao	
[4/17/23 07:47AM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Tao	
[4/17/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:48AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Tao	
[4/17/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Tao	
[4/17/23 07:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:48AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tao	
[4/17/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 07:48AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tao	
[4/17/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 07:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 07:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 07:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 07:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 07:52AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 07:52AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 07:53AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tao	
[4/17/23 07:55AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Tao	
[4/17/23 08:02AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Tao	
[4/17/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 08:02AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Tao	
[4/17/23 08:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 08:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 08:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 08:10AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Tao	
[4/17/23 08:10AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Tao	
[4/17/23 08:11AM] Player picked up item: Coin, id: 995, amount: 1306383, owner: Tao	
[4/17/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Tao	
[4/17/23 08:13AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tao	
[4/17/23 08:16AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Tao	
[4/17/23 08:16AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tao	
[4/17/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 08:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Tao	
[4/17/23 08:57AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Tao	
[4/17/23 09:00AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Tao	
[4/17/23 09:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 09:24AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Tao	
[4/17/23 09:25AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Tao	
[4/17/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Tao	
[4/17/23 09:44AM] Player picked up item: Coin, id: 995, amount: 3414864, owner: Tao	
[4/17/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Tao	
[4/17/23 09:45AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Tao	
[4/17/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Tao	
[4/17/23 10:43AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Tao	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tao	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 10:45AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tao	
[4/17/23 10:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tao	
[4/17/23 10:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:48AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Tao	
[4/17/23 10:50AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tao	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Tao	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 10:53AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Tao	
[4/17/23 10:53AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tao	
[4/17/23 10:53AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tao	
[4/17/23 10:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 10:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 10:54AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tao	
[4/17/23 10:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 10:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 10:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 10:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:55AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tao	
[4/17/23 10:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 10:55AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tao	
[4/17/23 10:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 10:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 10:56AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tao	
[4/17/23 10:56AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 10:56AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tao	
[4/17/23 10:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 12:22PM] Player picked up item: Mystic boots, id: 23025, amount: 1, owner: Tao	
