[4/16/23 01:32AM] Player picked up item: Coin, id: 995, amount: 100, owner: Mug	
[4/16/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 03:16AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 03:16AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 03:18AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 03:18AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 03:18AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 03:19AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mug	
[4/16/23 03:19AM] Player picked up item: Patience legs, id: 23036, amount: 1, owner: Mug	
[4/16/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 03:19AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mug	
[4/16/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 03:19AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 03:19AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 03:19AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 03:20AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 03:20AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mug	
[4/16/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 03:21AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 03:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 03:21AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 03:21AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 03:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 03:21AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 03:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 03:21AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 03:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 03:22AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 03:22AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 03:22AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 03:22AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 03:22AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 03:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 03:22AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 03:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 03:23AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 03:23AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 03:23AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 03:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 03:25AM] Player picked up item: Coin, id: 995, amount: 1010919, owner: Mug	
[4/16/23 03:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mug	
[4/16/23 03:26AM] Player picked up item: Coin, id: 995, amount: 2096227, owner: Mug	
[4/16/23 03:26AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mug	
[4/16/23 03:27AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Mug	
[4/16/23 03:28AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mug	
