[4/21/23 12:34PM] Player picked up item: Coin, id: 995, amount: 100, owner: Hellotittie	
[4/22/23 08:45AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 08:45AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 08:45AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 08:46AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 08:46AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 08:46AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 08:46AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 08:47AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 08:47AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 08:47AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 08:48AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 08:48AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 08:48AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/22/23 08:48AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:48AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 08:48AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/22/23 08:48AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:48AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/22/23 08:49AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 08:49AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:49AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 08:49AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 08:49AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:49AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 08:50AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 08:51AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 08:51AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 08:51AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 08:52AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 08:52AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 08:52AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 08:52AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 08:52AM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Hellotittie	
[4/22/23 08:53AM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Hellotittie	
[4/22/23 08:53AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:53AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:53AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 08:53AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/22/23 08:53AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:53AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 08:53AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:53AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 08:55AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Hellotittie	
[4/22/23 08:55AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 08:55AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 08:55AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 08:55AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 08:56AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 08:56AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Hellotittie	
[4/22/23 08:56AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 08:56AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 08:58AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Hellotittie	
[4/22/23 08:58AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 08:58AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 08:58AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 08:58AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:58AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:58AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:58AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:58AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 08:58AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 08:58AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 08:58AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 09:03AM] Player picked up item: Coin, id: 995, amount: 1854278, owner: Hellotittie	
[4/22/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hellotittie	
[4/22/23 09:07AM] Player picked up item: Coin, id: 995, amount: 800, owner: Hellotittie	
[4/22/23 09:08AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hellotittie	
[4/22/23 09:08AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Hellotittie	
[4/22/23 09:08AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Hellotittie	
[4/22/23 09:08AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hellotittie	
[4/22/23 09:08AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Hellotittie	
[4/22/23 09:08AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hellotittie	
[4/22/23 09:08AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Coin, id: 995, amount: 800, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Hellotittie	
[4/22/23 09:09AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Hellotittie	
[4/22/23 09:10AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Hellotittie	
[4/22/23 09:10AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Hellotittie	
[4/22/23 09:11AM] Player picked up item: Coin, id: 995, amount: 7200, owner: Hellotittie	
[4/22/23 09:11AM] Player picked up item: Coin, id: 995, amount: 6300, owner: Hellotittie	
[4/22/23 09:11AM] Player picked up item: Coin, id: 995, amount: 6300, owner: Hellotittie	
[4/22/23 09:11AM] Player picked up item: Coin, id: 995, amount: 7200, owner: Hellotittie	
[4/22/23 09:11AM] Player picked up item: Coin, id: 995, amount: 7200, owner: Hellotittie	
[4/22/23 09:11AM] Player picked up item: Coin, id: 995, amount: 7200, owner: Hellotittie	
[4/22/23 09:11AM] Player picked up item: Coin, id: 995, amount: 5400, owner: Hellotittie	
[4/22/23 09:11AM] Player picked up item: Coin, id: 995, amount: 5400, owner: Hellotittie	
[4/22/23 09:12AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Hellotittie	
[4/22/23 09:12AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Hellotittie	
[4/22/23 09:12AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Hellotittie	
[4/22/23 09:12AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Hellotittie	
[4/22/23 09:14AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Hellotittie	
[4/22/23 09:14AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hellotittie	
[4/22/23 09:14AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Hellotittie	
[4/22/23 09:14AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Hellotittie	
[4/22/23 09:14AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 09:14AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Hellotittie	
[4/22/23 09:14AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 09:14AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 09:14AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Hellotittie	
[4/22/23 09:15AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hellotittie	
[4/22/23 09:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hellotittie	
[4/22/23 09:15AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hellotittie	
[4/22/23 09:15AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hellotittie	
[4/22/23 09:15AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Hellotittie	
[4/22/23 09:16AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/22/23 09:16AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Hellotittie	
[4/22/23 09:16AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hellotittie	
[4/22/23 09:18AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:18AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:18AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Hellotittie	
[4/22/23 09:18AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Hellotittie	
[4/22/23 09:18AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Hellotittie	
[4/22/23 09:18AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 09:18AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:18AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 09:18AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Hellotittie	
[4/22/23 09:18AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 09:18AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Nightmare helm, id: 23028, amount: 1, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 09:24AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Nightmare body, id: 23029, amount: 1, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/22/23 09:25AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Nightmare hammers, id: 23033, amount: 1, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Nightmare hammers, id: 23033, amount: 1, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:27AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:30AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:30AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:30AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:30AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:30AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:30AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 09:30AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 09:30AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:30AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:30AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:30AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:30AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:32AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:32AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:32AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:32AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:32AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 09:32AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:32AM] Player picked up item: Coin, id: 995, amount: 16500, owner: Hellotittie	
[4/22/23 09:32AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:32AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 09:33AM] Player picked up item: Coin, id: 995, amount: 1547438, owner: Hellotittie	
[4/22/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hellotittie	
[4/22/23 09:34AM] Player picked up item: Coin, id: 995, amount: 2372035, owner: Hellotittie	
[4/22/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:38AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:39AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:39AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:39AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:39AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:39AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:39AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:39AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:40AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:40AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:40AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:40AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 09:40AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Hellotittie	
[4/22/23 09:43AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 10:33AM] Player picked up item: Coin, id: 995, amount: 2089763, owner: Hellotittie	
[4/22/23 10:33AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hellotittie	
[4/22/23 10:34AM] Player picked up item: Coin, id: 995, amount: 2527732, owner: Hellotittie	
[4/22/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hellotittie	
[4/22/23 10:35AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Hellotittie	
[4/22/23 10:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Hellotittie	
[4/22/23 10:37AM] Player picked up item: Coin, id: 995, amount: 1741256, owner: Hellotittie	
[4/22/23 10:37AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hellotittie	
[4/22/23 10:38AM] Player picked up item: Coin, id: 995, amount: 2359056, owner: Hellotittie	
[4/22/23 10:38AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Hellotittie	
[4/22/23 10:39AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Hellotittie	
[4/22/23 10:39AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Hellotittie	
[4/22/23 10:40AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Hellotittie	
[4/22/23 10:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hellotittie	
[4/22/23 10:48AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Hellotittie	
[4/22/23 10:48AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:48AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:48AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 10:48AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:48AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 10:48AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:49AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hellotittie	
[4/22/23 10:49AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Hellotittie	
[4/22/23 10:49AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:49AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 10:50AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 10:50AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:50AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:50AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:50AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:51AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 10:51AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Hellotittie	
[4/22/23 10:51AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 10:51AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Hellotittie	
[4/22/23 10:51AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:51AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:51AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hellotittie	
[4/22/23 10:52AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:52AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:52AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:52AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:52AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:52AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 10:52AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:53AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:53AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:53AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 10:53AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:53AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
