[4/22/23 06:51PM] Player picked up item: Coin, id: 995, amount: 100, owner: Roger	
[4/23/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:02AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:02AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:02AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:03AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Roger	
[4/23/23 01:04AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:06AM] Player picked up item: Coin, id: 995, amount: 22000, owner: Roger	
[4/23/23 01:06AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:06AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:06AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:06AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:06AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/23/23 01:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:07AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:07AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:08AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:09AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Roger	
[4/23/23 01:09AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Roger	
[4/23/23 01:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:10AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:10AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 01:10AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:10AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Roger	
[4/23/23 01:10AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:10AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/23/23 01:11AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:12AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:12AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Roger	
[4/23/23 01:12AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/23/23 01:12AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 01:12AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Roger	
[4/23/23 01:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:12AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 01:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:15AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Roger	
[4/23/23 01:17AM] Player picked up item: Inferno Legs, id: 13304, amount: 1, owner: Roger	
[4/23/23 01:17AM] Player picked up item: Inferno Legs, id: 13304, amount: 1, owner: Roger	
[4/23/23 01:18AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/23/23 01:18AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Roger	
[4/23/23 01:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:19AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Roger	
[4/23/23 01:19AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Roger	
[4/23/23 01:19AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Roger	
[4/23/23 01:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:19AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Roger	
[4/23/23 01:19AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/23/23 01:19AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Roger	
[4/23/23 01:20AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:20AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:20AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Vial, id: 229, amount: 1, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:22AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:22AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 01:24AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:24AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Roger	
[4/23/23 01:24AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 01:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:24AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/23/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:25AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:25AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:25AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:25AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:25AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:26AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:26AM] Player picked up item: Coin, id: 995, amount: 20000, owner: Roger	
[4/23/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/23/23 01:26AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Roger	
[4/23/23 01:26AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:27AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:27AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:27AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:28AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:28AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:29AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:30AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Roger	
[4/23/23 01:30AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Roger	
[4/23/23 01:30AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Roger	
[4/23/23 01:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/23/23 01:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/23/23 01:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/23/23 01:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:33AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Roger	
[4/23/23 01:33AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Roger	
[4/23/23 01:33AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 01:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/23/23 01:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/23/23 01:39AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Roger	
