[4/15/23 12:22AM] Player picked up item: Coin, id: 995, amount: 100, owner: Nelly	
[4/15/23 02:33AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Nelly	
[4/15/23 02:33AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Nelly	
[4/15/23 02:33AM] Player picked up item: Coin, id: 995, amount: 800, owner: Nelly	
[4/15/23 02:33AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Nelly	
[4/15/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nelly	
[4/15/23 02:34AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Nelly	
[4/15/23 02:39AM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Nelly	
[4/15/23 02:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nelly	
[4/15/23 02:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nelly	
[4/15/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nelly	
[4/15/23 02:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nelly	
[4/15/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nelly	
[4/15/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nelly	
[4/15/23 02:40AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Nelly	
[4/15/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nelly	
[4/15/23 02:40AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nelly	
[4/15/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nelly	
[4/15/23 02:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nelly	
[4/15/23 02:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nelly	
[4/15/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nelly	
[4/15/23 02:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nelly	
[4/15/23 02:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nelly	
[4/15/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nelly	
[4/15/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nelly	
[4/15/23 02:41AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nelly	
[4/15/23 02:43AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Nelly	
[4/16/23 02:32PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nelly	
[4/16/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nelly	
[4/16/23 05:24PM] Player picked up item: Coin, id: 995, amount: 3054430, owner: Nelly	
[4/16/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Nelly	
[4/16/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Nelly	
[4/16/23 05:25PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Nelly	
[4/16/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Nelly	
[4/16/23 05:25PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Nelly	
[4/16/23 06:25PM] Player picked up item: Coin, id: 995, amount: 1631766, owner: Nelly	
[4/16/23 06:25PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Nelly	
[4/16/23 06:27PM] Player picked up item: Coin, id: 995, amount: 3857036, owner: Nelly	
[4/16/23 06:27PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Nelly	
[4/16/23 06:55PM] Player picked up item: Coin, id: 995, amount: 1860947, owner: Nelly	
[4/16/23 06:55PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Nelly	
[4/17/23 04:33PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Nelly	
[4/17/23 04:33PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Nelly	
