[4/15/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:58AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:58AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:58AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:58AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Tarnow	
[4/15/23 09:00AM] Player picked up item: Coin, id: 995, amount: 1358801, owner: Tarnow	
[4/15/23 09:03AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:03AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:06AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:06AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:06AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:13AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Tarnow	
[4/15/23 09:13AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Tarnow	
[4/15/23 09:18AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tarnow	
[4/15/23 09:18AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:18AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:19AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Tarnow	
[4/15/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:21AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:21AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:23AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:23AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:23AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:24AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:24AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:24AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:24AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:25AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:30AM] Player picked up item: Coin, id: 995, amount: 1651743, owner: Tarnow	
[4/15/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Tarnow	
[4/15/23 09:31AM] Player picked up item: Coin, id: 995, amount: 4496342, owner: Tarnow	
[4/15/23 09:31AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Tarnow	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Tarnow	
[4/15/23 09:37AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:37AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:37AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:38AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:38AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:38AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:38AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:38AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:38AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:39AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:39AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:39AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:39AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:39AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:40AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tarnow	
[4/15/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:47AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:47AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:47AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:47AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Tarnow	
[4/15/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:47AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:47AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tarnow	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
