[4/20/23 07:35PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Iron Uokm8	
[4/21/23 02:59PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 02:59PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Iron Uokm8	
[4/21/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:59PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Iron Uokm8	
[4/21/23 02:59PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Iron Uokm8	
[4/21/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 03:00PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Iron Uokm8	
[4/21/23 03:05PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 03:05PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Iron Uokm8	
[4/21/23 03:05PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Iron Uokm8	
[4/21/23 03:06PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Iron Uokm8	
[4/21/23 03:07PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Iron Uokm8	
[4/21/23 03:07PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Iron Uokm8	
[4/21/23 03:08PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Iron Uokm8	
[4/21/23 03:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 03:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 03:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 03:20PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 03:21PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Iron Uokm8	
[4/21/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Iron Uokm8	
[4/21/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 03:24PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Iron Uokm8	
[4/21/23 03:25PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Iron Uokm8	
[4/21/23 03:25PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Iron Uokm8	
[4/21/23 03:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:28PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Iron Uokm8	
[4/21/23 03:28PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 03:29PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 03:29PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Iron Uokm8	
[4/21/23 03:29PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 03:30PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:30PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:30PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:30PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 03:31PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Iron Uokm8	
[4/21/23 03:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 03:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:31PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Iron Uokm8	
[4/21/23 03:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 03:34PM] Player picked up item: Coin, id: 995, amount: 3814760, owner: Iron Uokm8	
[4/21/23 03:34PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Iron Uokm8	
[4/21/23 03:36PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/22/23 02:17PM] Player picked up item: Super restore (1), id: 3030, amount: 1, owner: Iron Uokm8	
[4/24/23 09:57AM] Player picked up item: Forsaken Boots, id: 14914, amount: 1, owner: Iron Uokm8	
[4/24/23 10:18AM] Player picked up item: Super restore (4), id: 3024, amount: 1, owner: Iron Uokm8	
[4/24/23 10:18AM] Player picked up item: Super restore (4), id: 3024, amount: 1, owner: Iron Uokm8	
[4/24/23 02:00PM] Player picked up item: Sinful Boots, id: 10865, amount: 1, owner: Iron Uokm8	
[4/24/23 02:00PM] Player picked up item: Fury shark, id: 17817, amount: 1, owner: Iron Uokm8	
[4/24/23 02:01PM] Player picked up item: Fury shark, id: 17817, amount: 1, owner: Iron Uokm8	
[4/24/23 02:01PM] Player picked up item: Fury shark, id: 17817, amount: 1, owner: Iron Uokm8	
[4/24/23 02:01PM] Player picked up item: Fury shark, id: 17817, amount: 1, owner: Iron Uokm8	
[4/24/23 02:01PM] Player picked up item: Coin, id: 995, amount: 963, owner: Iron Uokm8	
[4/24/23 02:04PM] Player picked up item: Tarn token, id: 10835, amount: 5009, owner: Iron Uokm8	
[4/24/23 02:05PM] Player picked up item: Coin, id: 995, amount: 1302, owner: Iron Uokm8	
[4/24/23 02:05PM] Player picked up item: Coin, id: 995, amount: 302, owner: Iron Uokm8	
[4/24/23 02:05PM] Player picked up item: Coin, id: 995, amount: 302, owner: Iron Uokm8	
[4/24/23 02:05PM] Player picked up item: Coin, id: 995, amount: 5018302, owner: Iron Uokm8	
[4/24/23 02:06PM] Player picked up item: Super restore (4), id: 3024, amount: 1, owner: Iron Uokm8	
[4/24/23 02:06PM] Player picked up item: Super restore (4), id: 3024, amount: 1, owner: Iron Uokm8	
[4/24/23 02:06PM] Player picked up item: Coin, id: 995, amount: 127294000, owner: Iron Uokm8	
[4/24/23 02:06PM] Player picked up item: Coin, id: 995, amount: 127294000, owner: Iron Uokm8	
[4/24/23 02:06PM] Player picked up item: Super restore (3), id: 3026, amount: 1, owner: Iron Uokm8	
[4/24/23 02:07PM] Player picked up item: Super restore (3), id: 3026, amount: 1, owner: Iron Uokm8	
[4/24/23 02:07PM] Player picked up item: Super restore (3), id: 3026, amount: 1, owner: Iron Uokm8	
[4/24/23 02:07PM] Player picked up item: Super restore (3), id: 3026, amount: 1, owner: Iron Uokm8	
[4/24/23 02:07PM] Player picked up item: Super restore (3), id: 3026, amount: 1, owner: Iron Uokm8	
[4/24/23 02:07PM] Player picked up item: Super restore (3), id: 3026, amount: 1, owner: Iron Uokm8	
[4/24/23 02:08PM] Player picked up item: Super restore (3), id: 3026, amount: 1, owner: Iron Uokm8	
