[4/16/23 01:55AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kriipz	
[4/16/23 07:59AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 08:02AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 08:02AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 08:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 08:05AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 08:05AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Kriipz	
[4/16/23 08:05AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 08:05AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 08:05AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 08:05AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 08:05AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kriipz	
[4/16/23 08:08AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Kriipz	
[4/16/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Kriipz	
[4/16/23 08:08AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 08:08AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 08:08AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Kriipz	
[4/16/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 08:09AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
