[4/15/23 07:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 06:47AM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Cidx	
[4/17/23 06:47AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cidx	
[4/17/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/17/23 06:47AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/17/23 06:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 07:00AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 07:01AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 07:02AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 07:02AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cidx	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/17/23 07:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/17/23 07:04AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cidx	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Cidx	
[4/17/23 07:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 07:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 07:05AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cidx	
[4/17/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Cidx	
[4/17/23 07:06AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cidx	
[4/17/23 07:06AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/17/23 07:06AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 07:07AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 07:07AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 07:07AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 07:07AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 10:59AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Cidx	
[4/17/23 10:59AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 10:59AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 10:59AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 10:59AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:00AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/17/23 11:00AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/17/23 11:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:00AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:01AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 11:01AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:01AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:02AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:03AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Cidx	
[4/17/23 11:03AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:03AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:05AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:06AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Cidx	
[4/17/23 11:06AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Cidx	
[4/17/23 11:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:06AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:07AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:07AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:09AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:09AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:10AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:10AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:10AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:11AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:11AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:12AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:12AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:13AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:13AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:13AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:14AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:14AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:15AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:15AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 11:15AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:15AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 11:15AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:16AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:16AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:17AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:17AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cidx	
[4/17/23 11:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:25AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:25AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cidx	
[4/17/23 11:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:39AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 11:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:41AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cidx	
[4/17/23 11:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:49AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cidx	
[4/17/23 11:49AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 11:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:51AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Cidx	
[4/17/23 11:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Cidx	
[4/17/23 11:53AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Cidx	
[4/17/23 11:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cidx	
[4/17/23 11:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:58AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/17/23 11:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 11:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 11:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 11:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 12:00PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 12:00PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 12:01PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 12:01PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cidx	
[4/17/23 12:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cidx	
[4/17/23 12:05PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 12:05PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 12:06PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 12:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
