[4/20/23 09:00PM] Player picked up item: Coin, id: 995, amount: 100, owner: Afk Soup4	
[4/21/23 12:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:12AM] Player picked up item: Coin, id: 995, amount: 900, owner: Pro Jad	
[4/21/23 12:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:25AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:25AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:34AM] Player picked up item: Coin, id: 995, amount: 1356645, owner: Pro Jad	
[4/21/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Pro Jad	
[4/21/23 12:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:45AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Pro Jad	
[4/21/23 12:45AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Pro Jad	
[4/21/23 12:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:51AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Pro Jad	
[4/21/23 12:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/21/23 12:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/21/23 12:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/21/23 12:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
