[4/22/23 11:28PM] Player picked up item: Coin, id: 995, amount: 100, owner: Neonrook	
[4/23/23 02:21AM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Neonrook	
[4/23/23 02:21AM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Neonrook	
[4/23/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Neonrook	
[4/23/23 02:22AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Neonrook	
[4/23/23 02:22AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:22AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 02:22AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:22AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 02:23AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:23AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 02:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Neonrook	
[4/23/23 02:24AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 02:24AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Neonrook	
[4/23/23 02:24AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Neonrook	
[4/23/23 02:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:25AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 02:25AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Neonrook	
[4/23/23 02:26AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 02:26AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:26AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 02:26AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Neonrook	
[4/23/23 02:26AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:26AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:26AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 02:27AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 02:27AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:27AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Neonrook	
[4/23/23 02:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Neonrook	
