[4/20/23 05:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:35AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:35AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:35AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:35AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:35AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:39AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:40AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:42AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:43AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:44AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:45AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:46AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:47AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:48AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:49AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:50AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:50AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:59AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 07:59AM] Player picked up item: DMG Potion (Mortal), id: 3090, amount: 1, owner: Asaitokj	
[4/20/23 08:00AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:02AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Asaitokj	
[4/20/23 08:02AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:03AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 08:04AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:04AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:04AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 08:05AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:06AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:06AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:07AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:07AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:08AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:09AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:09AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:10AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:11AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:11AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:12AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:12AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:13AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:13AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:13AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 08:14AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:14AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:15AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:15AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:15AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:16AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:16AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:17AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:17AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:17AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:18AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:18AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:19AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:19AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:20AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:20AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:48AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:49AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:58AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:00AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:00AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:00AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:01AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:02AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:03AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:05AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:05AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:06AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:07AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:07AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:08AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:09AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Asaitokj	
[4/20/23 09:12AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:14AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:15AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:17AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:19AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:20AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:22AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:25AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:25AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:27AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:28AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:31AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:32AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:34AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:35AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:39AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:39AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:39AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:39AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:40AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:40AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:40AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:40AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:41AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:41AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:41AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:42AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:42AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 09:42AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 09:42AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:43AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:43AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:43AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:43AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:43AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:43AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 09:43AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:44AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:44AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:44AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:44AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:44AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:44AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:45AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:45AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:45AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:45AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:46AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:46AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:46AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 09:47AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:47AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:47AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:47AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:47AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:47AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:48AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:48AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:48AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:49AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:49AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:49AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:49AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:49AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 09:49AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:49AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:49AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:50AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:50AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:50AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:50AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:50AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:50AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:51AM] Player picked up item: Coin, id: 995, amount: 22000, owner: Asaitokj	
[4/20/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 09:51AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:51AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:51AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:51AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:52AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:52AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:52AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:52AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:52AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:52AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:52AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:53AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 09:53AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:53AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:53AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:53AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:53AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:53AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:54AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:54AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:54AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:54AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:54AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:54AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:54AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:55AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:55AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:55AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:55AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:55AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Asaitokj	
[4/20/23 09:56AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:56AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:57AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:57AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:57AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:57AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:57AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:57AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:58AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:58AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:58AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:58AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:58AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asaitokj	
[4/20/23 09:58AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:59AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:59AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:59AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 09:59AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asaitokj	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:01AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:01AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:01AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:01AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:01AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:01AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:02AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:02AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:02AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:02AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:03AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:03AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:03AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:03AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:03AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 10:03AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:04AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:04AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:04AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:04AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 10:04AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 10:05AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:05AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:05AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 10:05AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:06AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:06AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:06AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 10:06AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:06AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:07AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:07AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:07AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:07AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:07AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:08AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Asaitokj	
[4/20/23 10:08AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 10:08AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 10:08AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:09AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:09AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 10:09AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Asaitokj	
[4/20/23 10:10AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Asaitokj	
[4/20/23 10:10AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Asaitokj	
[4/20/23 10:10AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asaitokj	
[4/20/23 10:10AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asaitokj	
[4/20/23 10:10AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asaitokj	
[4/20/23 10:11AM] Player picked up item: Inferno tokhaar-kal, id: 18683, amount: 1, owner: Asaitokj	
[4/20/23 10:13AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Asaitokj	
[4/20/23 10:13AM] Player picked up item: Coin, id: 995, amount: 20000, owner: Asaitokj	
[4/20/23 10:13AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:14AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Asaitokj	
[4/20/23 10:15AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Asaitokj	
[4/20/23 10:16AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:16AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:16AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:16AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:16AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 10:16AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:18AM] Player picked up item: Coin, id: 995, amount: 60000, owner: Asaitokj	
[4/20/23 10:18AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Asaitokj	
[4/20/23 10:19AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Asaitokj	
[4/20/23 10:19AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:19AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:19AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:19AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Asaitokj	
[4/20/23 10:20AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:20AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:20AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Asaitokj	
[4/20/23 10:21AM] Player picked up item: Coin, id: 995, amount: 1700622, owner: Asaitokj	
[4/20/23 10:22AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
[4/20/23 10:22AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asaitokj	
