[4/16/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:27PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kariko17	
[4/16/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:27PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kariko17	
[4/16/23 01:27PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:28PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Kariko17	
[4/16/23 01:28PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Kariko17	
[4/16/23 01:28PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Kariko17	
[4/16/23 01:28PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Kariko17	
[4/16/23 01:28PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:28PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kariko17	
[4/16/23 01:28PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 01:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:29PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:29PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:29PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kariko17	
[4/16/23 01:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:30PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:32PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:32PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:32PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:32PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:34PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 01:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:36PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kariko17	
[4/16/23 01:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:37PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:37PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:37PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:37PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 01:38PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:38PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:38PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Kariko17	
[4/16/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:38PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Kariko17	
[4/16/23 01:38PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Kariko17	
[4/16/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:38PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:41PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:41PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kariko17	
[4/16/23 01:41PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kariko17	
[4/16/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kariko17	
[4/16/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 01:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:54PM] Player picked up item: Coin, id: 995, amount: 1140555, owner: Kariko17	
[4/16/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kariko17	
[4/16/23 01:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:57PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kariko17	
[4/16/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 01:57PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 01:57PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 01:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 01:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:59PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 01:59PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 01:59PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kariko17	
[4/16/23 02:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kariko17	
[4/16/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kariko17	
[4/16/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kariko17	
[4/16/23 02:02PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:02PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:02PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kariko17	
[4/16/23 02:03PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kariko17	
[4/16/23 02:03PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 02:03PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 02:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:03PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:03PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:03PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:03PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:03PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Kariko17	
[4/16/23 02:06PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kariko17	
[4/16/23 02:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 02:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:15PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Kariko17	
[4/16/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Kariko17	
[4/16/23 02:16PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 02:16PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kariko17	
[4/16/23 02:16PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 02:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 02:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:20PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:20PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kariko17	
[4/16/23 02:20PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Kariko17	
[4/16/23 02:20PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kariko17	
[4/16/23 02:22PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kariko17	
[4/16/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Kariko17	
[4/16/23 02:22PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:22PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:22PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kariko17	
[4/16/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:22PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:22PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:23PM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Kariko17	
[4/16/23 02:24PM] Player picked up item: Coin, id: 995, amount: 2597168, owner: Kariko17	
[4/16/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Kariko17	
[4/16/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Kariko17	
[4/16/23 02:24PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Kariko17	
[4/16/23 02:24PM] Player picked up item: Coin, id: 995, amount: 1263314, owner: Kariko17	
[4/16/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Kariko17	
[4/16/23 02:27PM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Kariko17	
[4/16/23 02:27PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:27PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:27PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:28PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 02:28PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kariko17	
[4/16/23 02:28PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 02:28PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kariko17	
[4/16/23 02:29PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kariko17	
[4/16/23 02:29PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kariko17	
[4/16/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:29PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:29PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:29PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kariko17	
[4/16/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:31PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kariko17	
[4/16/23 02:31PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kariko17	
[4/16/23 02:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:31PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 02:31PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 02:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
