[4/19/23 07:06AM] Player picked up item: Coin, id: 995, amount: 100, owner: Richardpnt	
[4/22/23 06:40AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:40AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/22/23 06:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/22/23 06:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:40AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:40AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:41AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/22/23 06:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/22/23 06:42AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/22/23 06:42AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:42AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:42AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/22/23 06:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/22/23 06:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:43AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/22/23 06:44AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/22/23 06:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:44AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/22/23 06:44AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:44AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:44AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:44AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:45AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:45AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:45AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:45AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:46AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:46AM] Player picked up item: Aberrant Boots, id: 8334, amount: 1, owner: Richardpnt	
[4/22/23 06:46AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:46AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:48AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:48AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:49AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Richardpnt	
[4/22/23 06:49AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/22/23 06:50AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Richardpnt	
[4/22/23 06:50AM] Player picked up item: Coin, id: 995, amount: 21000, owner: Richardpnt	
[4/22/23 06:51AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Richardpnt	
[4/22/23 06:51AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Richardpnt	
[4/22/23 06:52AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Richardpnt	
[4/22/23 06:52AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Richardpnt	
[4/22/23 06:53AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Richardpnt	
[4/22/23 06:54AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Richardpnt	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:01PM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/23/23 10:01PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/23/23 10:02PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:02PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:02PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Richardpnt	
[4/23/23 10:02PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:02PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:02PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:03PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:03PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Richardpnt	
[4/23/23 10:03PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:03PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/23/23 10:03PM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/23/23 10:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/23/23 10:04PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:05PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/23/23 10:05PM] Player picked up item: Coin, id: 995, amount: 21000, owner: Richardpnt	
[4/23/23 10:05PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:05PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:05PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/23/23 10:06PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:06PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:06PM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/23/23 10:06PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:06PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:07PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:07PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:07PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Richardpnt	
[4/23/23 10:07PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/23/23 10:08PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:08PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/23/23 10:08PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:08PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/23/23 10:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/23/23 10:09PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Richardpnt	
[4/23/23 10:09PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:09PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/23/23 10:09PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/23/23 10:10PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:10PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:10PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:10PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:10PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:11PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:11PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:11PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:11PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:11PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:11PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Richardpnt	
[4/23/23 10:12PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:12PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:12PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:12PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:12PM] Player picked up item: Aberrant Head, id: 20592, amount: 1, owner: Richardpnt	
[4/23/23 10:12PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:14PM] Player picked up item: Aberrant Head, id: 20592, amount: 1, owner: Richardpnt	
[4/23/23 10:14PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/23/23 10:14PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:14PM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/23/23 10:14PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:15PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:15PM] Player picked up item: Coin, id: 995, amount: 21000, owner: Richardpnt	
[4/23/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/23/23 10:16PM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/23/23 10:16PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:16PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:16PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:16PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:17PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:17PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:17PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Richardpnt	
[4/23/23 10:17PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:18PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:18PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:18PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:19PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:19PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:19PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/23/23 10:19PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/23/23 10:19PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/23/23 10:23PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:23PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/23/23 10:24PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/23/23 10:24PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/23/23 10:24PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/23/23 10:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/23/23 10:24PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/23/23 10:38PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/23/23 10:38PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/23/23 10:38PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/23/23 10:38PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 10:29AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 10:29AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 10:29AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 10:29AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 10:29AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 10:30AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 10:30AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 10:30AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 10:30AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 10:31AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 10:31AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 10:31AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 10:32AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 10:32AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 10:32AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 10:32AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/24/23 10:32AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 10:32AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 10:34AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/24/23 10:34AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 10:34AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 10:34AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 10:34AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:31AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:31AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:31AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/24/23 11:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/24/23 11:31AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:31AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:32AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/24/23 11:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/24/23 11:33AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/24/23 11:33AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:33AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/24/23 11:33AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:33AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:34AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:35AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/24/23 11:35AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:35AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Richardpnt	
[4/24/23 11:35AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/24/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/24/23 11:35AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:36AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:36AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:36AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:36AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:36AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:36AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/24/23 11:37AM] Player picked up item: Coin, id: 995, amount: 20000, owner: Richardpnt	
[4/24/23 11:37AM] Player picked up item: Coin, id: 995, amount: 20000, owner: Richardpnt	
[4/24/23 11:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:37AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:37AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:38AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/24/23 11:38AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:39AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:39AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:39AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:39AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/24/23 11:39AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:40AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:40AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:40AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:40AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:40AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:40AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:40AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:41AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:41AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:41AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:41AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:42AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:42AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:42AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:42AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:53AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/24/23 11:53AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/24/23 11:53AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:53AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:53AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:53AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/24/23 11:54AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:53AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:53AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 11:53AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/25/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/25/23 11:53AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:53AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/25/23 11:54AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/25/23 11:54AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:54AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/25/23 11:54AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 11:54AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/25/23 11:55AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/25/23 11:55AM] Player picked up item: Nagi Legs, id: 21064, amount: 1, owner: Richardpnt	
[4/25/23 11:55AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:55AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/25/23 11:55AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:55AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 11:56AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/25/23 11:56AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:56AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:56AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:56AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:57AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:57AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:57AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/25/23 11:58AM] Player picked up item: Coin, id: 995, amount: 20000, owner: Richardpnt	
[4/25/23 11:58AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:58AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 11:58AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 11:58AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:58AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:59AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:59AM] Player picked up item: Coin, id: 995, amount: 30000, owner: Richardpnt	
[4/25/23 11:59AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:59AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 11:59AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/25/23 11:59AM] Player picked up item: Coin, id: 995, amount: 20000, owner: Richardpnt	
[4/25/23 12:02PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 12:02PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 12:02PM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/25/23 12:02PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 12:02PM] Player picked up item: Coin, id: 995, amount: 15000, owner: Richardpnt	
[4/25/23 12:02PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 12:02PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/25/23 12:04PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 12:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/25/23 12:04PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Richardpnt	
[4/25/23 12:04PM] Player picked up item: Coin, id: 995, amount: 35000, owner: Richardpnt	
[4/25/23 12:04PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/25/23 10:03PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
